activation,alpha,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
identity,1.0,dominant,10.0,"(16,)",-0.0004564828067382676,0.9894294068028876,1,0.9889729239961493,14
identity,1.0,dominant,10.0,"(16,)",-0.000877387079191938,0.990208220583197,1,0.9893308335040051,15
identity,1.0,dominant,10.0,"(16,)",0.0026210128099481977,0.9867849801801922,1,0.9894059929901404,16
identity,1.0,dominant,10.0,"(16,)",0.00037198506901359174,0.9901949263949706,1,0.9905669114639842,17
identity,1.0,dominant,10.0,"(16,)",0.020537361309685975,0.9693840019063814,1,0.9899213632160674,18
identity,1.0,dominant,10.0,"(16,)",0.0018576318594986096,0.9877252753405078,1,0.9895829072000064,19
relu,1.0,dominant,10.0,"(8,)",20.39150282638456,-19.401587583783936,1,0.9899152426006228,0
relu,1.0,dominant,10.0,"(8,)",12.94437408642482,-11.955775006558337,1,0.9885990798664829,1
relu,1.0,dominant,10.0,"(8,)",23.61932527383982,-22.632254226476686,1,0.9870710473631358,2
relu,1.0,dominant,10.0,"(8,)",8.253222677004933,-7.263053702553469,1,0.9901689744514637,3
relu,1.0,dominant,10.0,"(8,)",7.11302165672987,-6.121961965836203,1,0.9910596908936673,4
relu,1.0,dominant,10.0,"(8,)",11.949489441859052,-10.959826675853131,1,0.9896627660059206,5
relu,1.0,dominant,10.0,"(8,)",13.48401641300057,-12.493757954620879,1,0.9902584583796902,6
relu,1.0,dominant,10.0,"(8,)",4.821009480141004,-3.8307910161034355,1,0.9902184640375687,7
relu,1.0,dominant,10.0,"(8,)",19.687855896395828,-18.699724265735853,1,0.9881316306599736,8
relu,1.0,dominant,10.0,"(8,)",5.10075748419816,-4.10964761106523,1,0.9911098731329304,9
relu,1.0,dominant,10.0,"(8,)",12.578035533980849,-11.588813285313162,1,0.9892222486676867,10
relu,1.0,dominant,10.0,"(8,)",14.240113134202097,-13.24912375257626,1,0.9909893816258382,11
relu,1.0,dominant,10.0,"(8,)",12.62648509165954,-11.635697515899507,1,0.9907875757600317,12
relu,1.0,dominant,10.0,"(8,)",10.306132381477877,-9.314756698804693,1,0.9913756826731843,13
relu,1.0,dominant,10.0,"(8,)",16.17133838064771,-15.18231020388744,1,0.9890281767602708,14
relu,1.0,dominant,10.0,"(8,)",11.475223161131737,-10.485042124511915,1,0.9901810366198214,15
relu,1.0,dominant,10.0,"(8,)",3.5738372867547996,-2.5840625664430985,1,0.989774720311701,16
relu,1.0,dominant,10.0,"(8,)",7.263869145250441,-6.274130055443135,1,0.9897390898073056,17
relu,1.0,dominant,10.0,"(8,)",11.595528963078037,-10.604810771024523,1,0.990718192053514,18
relu,1.0,dominant,10.0,"(8,)",17.11753373501452,-16.12918370528591,1,0.988350029728606,19
tanh,1.0,dominant,10.0,"(8,)",76.91442912140005,-75.9252122331338,1,0.9892168882662482,0
tanh,1.0,dominant,10.0,"(8,)",70.03288080232734,-69.0422792489013,1,0.9906015534260517,1
tanh,1.0,dominant,10.0,"(8,)",86.93721656636201,-85.94904453261599,1,0.9881720337460288,2
tanh,1.0,dominant,10.0,"(8,)",82.15530260659945,-81.16770068802556,1,0.987601918573888,3
tanh,1.0,dominant,10.0,"(8,)",74.86410882607952,-73.87413970992448,1,0.9899691161550309,4
tanh,1.0,dominant,10.0,"(8,)",81.24186841045366,-80.25522261770499,1,0.9866457927486796,5
tanh,1.0,dominant,10.0,"(8,)",75.07676851048215,-74.08652116768936,1,0.9902473427928054,6
tanh,1.0,dominant,10.0,"(8,)",76.93951497015888,-75.9509456851595,1,0.9885692849993879,7
tanh,1.0,dominant,10.0,"(8,)",82.0914911721114,-81.10324435014833,1,0.9882468219630769,8
tanh,1.0,dominant,10.0,"(8,)",75.49567424405444,-74.50512899895746,1,0.9905452450969829,9
tanh,1.0,dominant,10.0,"(8,)",78.6718666337062,-77.68279111896652,1,0.9890755147396857,10
tanh,1.0,dominant,10.0,"(8,)",65.01161509903591,-64.02021561646605,1,0.9913994825698668,11
tanh,1.0,dominant,10.0,"(8,)",77.20692254155468,-76.21698535886809,1,0.9899371826865949,12
tanh,1.0,dominant,10.0,"(8,)",72.53330737032309,-71.54384717355025,1,0.9894601967728431,13
tanh,1.0,dominant,10.0,"(8,)",76.86560339076297,-75.87468386141776,1,0.9909195293452128,14
tanh,1.0,dominant,10.0,"(8,)",76.90390466081226,-75.91330978026672,1,0.9905948805455385,15
tanh,1.0,dominant,10.0,"(8,)",76.0842022331651,-75.09624486547268,1,0.9879573676924172,16
tanh,1.0,dominant,10.0,"(8,)",82.04752178970344,-81.05746553207068,1,0.9900562576327526,17
tanh,1.0,dominant,10.0,"(8,)",81.42962686438295,-80.44004548933364,1,0.9895813750493117,18
tanh,1.0,dominant,10.0,"(8,)",82.20807350186347,-81.21843087275647,1,0.989642629107,19
identity,1.0,dominant,10.0,"(8,)",0.007576040581259935,0.9809546284330717,1,0.9885306690143316,0
identity,1.0,dominant,10.0,"(8,)",0.006406183717104774,0.9837695435934282,1,0.9901757273105329,1
identity,1.0,dominant,10.0,"(8,)",0.003182877757308855,0.9851066796161376,1,0.9882895573734465,2
identity,1.0,dominant,10.0,"(8,)",0.002071113168228278,0.9863926601774864,1,0.9884637733457147,3
identity,1.0,dominant,10.0,"(8,)",0.0058436746403489614,0.9835986984179645,1,0.9894423730583135,4
identity,1.0,dominant,10.0,"(8,)",0.005893019803566046,0.9838766921542201,1,0.9897697119577862,5
identity,1.0,dominant,10.0,"(8,)",0.007376410496776176,0.9809220130380626,1,0.9882984235348388,6
identity,1.0,dominant,10.0,"(8,)",0.0036935365375151408,0.9885739091421127,1,0.9922674456796279,7
identity,1.0,dominant,10.0,"(8,)",0.003999527003285874,0.9853663423517325,1,0.9893658693550184,8
identity,1.0,dominant,10.0,"(8,)",0.0004437922641651326,0.9877886257069923,1,0.9882324179711575,9
identity,1.0,dominant,10.0,"(8,)",0.00364330439748628,0.9881877935485793,1,0.9918310979460656,10
identity,1.0,dominant,10.0,"(8,)",0.014068293302985646,0.9694003317307671,1,0.9834686250337528,11
identity,1.0,dominant,10.0,"(8,)",0.010309012575027698,0.9790422972778565,1,0.9893513098528842,12
identity,1.0,dominant,10.0,"(8,)",0.006034044838751473,0.9850229194681793,1,0.9910569643069308,13
identity,1.0,dominant,10.0,"(8,)",0.009501750347259641,0.980631787334595,1,0.9901335376818546,14
identity,1.0,dominant,10.0,"(8,)",0.0011240546904016657,0.9876613154374074,1,0.9887853701278091,15
identity,1.0,dominant,10.0,"(8,)",0.0082364526620885,0.9805788205384526,1,0.9888152732005411,16
identity,1.0,dominant,10.0,"(8,)",0.005158532144471151,0.9850826136380753,1,0.9902411457825464,17
identity,1.0,dominant,10.0,"(8,)",0.006951507987409067,0.9828244084921218,1,0.9897759164795309,18
identity,1.0,dominant,10.0,"(8,)",0.006116742033315248,0.9847160697939505,1,0.9908328118272658,19
relu,10.0,dominant,10.0,"(100,)",9.11990129485354,-8.130066257536098,1,0.9898350373174406,0
relu,10.0,dominant,10.0,"(100,)",6.980388694418821,-5.992204001136337,1,0.9881846932824835,1
relu,10.0,dominant,10.0,"(100,)",8.62387763686707,-7.6337592776962016,1,0.9901183591708675,2
relu,10.0,dominant,10.0,"(100,)",10.68972161875461,-9.701340832012264,1,0.9883807867423462,3
relu,10.0,dominant,10.0,"(100,)",8.971969836089949,-7.983067004691382,1,0.9889028313985679,4
relu,10.0,dominant,10.0,"(100,)",7.811525051298042,-6.819580227437394,1,0.9919448238606483,5
relu,10.0,dominant,10.0,"(100,)",7.271204004153249,-6.282056283178506,1,0.9891477209747427,6
relu,10.0,dominant,10.0,"(100,)",8.80172924849644,-7.8110983536356215,1,0.9906308948608182,7
relu,10.0,dominant,10.0,"(100,)",8.440635556958053,-7.452278491217317,1,0.9883570657407356,8
relu,10.0,dominant,10.0,"(100,)",7.410975018706411,-6.4220343682870835,1,0.9889406504193275,9
relu,10.0,dominant,10.0,"(100,)",7.8495359829522515,-6.860360182591588,1,0.9891758003606633,10
relu,10.0,dominant,10.0,"(100,)",9.331491838038247,-8.342163198952804,1,0.989328639085442,11
relu,10.0,dominant,10.0,"(100,)",8.341937769997966,-7.351201916038608,1,0.9907358539593583,12
relu,10.0,dominant,10.0,"(100,)",8.483773388584147,-7.4948391906765846,1,0.9889341979075622,13
relu,10.0,dominant,10.0,"(100,)",10.302832116335649,-9.313957016607727,1,0.9888750997279218,14
relu,10.0,dominant,10.0,"(100,)",7.30423506105347,-6.313555935709848,1,0.990679125343622,15
relu,10.0,dominant,10.0,"(100,)",9.467133139266913,-8.477524263350746,1,0.9896088759161674,16
relu,10.0,dominant,10.0,"(100,)",9.118672029283674,-8.13219517508403,1,0.9864768541996436,17
relu,10.0,dominant,10.0,"(100,)",9.548577723258472,-8.55998679312544,1,0.9885909301330316,18
relu,10.0,dominant,10.0,"(100,)",7.416619283403586,-6.426542217899562,1,0.9900770655040243,19
tanh,10.0,dominant,10.0,"(100,)",48.639359099868734,-47.64943140543564,1,0.9899276944330948,0
tanh,10.0,dominant,10.0,"(100,)",45.99120337576414,-45.00121627337692,1,0.9899871023872172,1
tanh,10.0,dominant,10.0,"(100,)",42.651566659002626,-41.66014589081276,1,0.9914207681898702,2
tanh,10.0,dominant,10.0,"(100,)",45.388130808118895,-44.39832584768664,1,0.9898049604322512,3
tanh,10.0,dominant,10.0,"(100,)",47.577723308689215,-46.58753697169456,1,0.9901863369946564,4
tanh,10.0,dominant,10.0,"(100,)",44.52299377268299,-43.53293641052756,1,0.9900573621554257,5
tanh,10.0,dominant,10.0,"(100,)",58.22799661119974,-57.23826712165936,1,0.9897294895403781,6
tanh,10.0,dominant,10.0,"(100,)",54.611944856876875,-53.62247350941809,1,0.9894713474587821,7
tanh,10.0,dominant,10.0,"(100,)",44.8425642583682,-43.8528025889369,1,0.989761669431295,8
tanh,10.0,dominant,10.0,"(100,)",53.7734007369226,-52.78560741909843,1,0.9877933178241701,9
tanh,10.0,dominant,10.0,"(100,)",47.672013288035764,-46.68330234175549,1,0.9887109462802715,10
tanh,10.0,dominant,10.0,"(100,)",43.59416590642527,-42.60427454877183,1,0.9898913576534315,11
tanh,10.0,dominant,10.0,"(100,)",46.2878638455537,-45.297864284109956,1,0.9899995614437423,12
tanh,10.0,dominant,10.0,"(100,)",50.98097158095625,-49.99133105690437,1,0.9896405240518772,13
tanh,10.0,dominant,10.0,"(100,)",52.21424987739235,-51.22498164242329,1,0.9892682349690627,14
tanh,10.0,dominant,10.0,"(100,)",47.11531052612261,-46.126398211348736,1,0.9889123147738758,15
tanh,10.0,dominant,10.0,"(100,)",46.203261120437084,-45.21282481615217,1,0.9904363042849111,16
tanh,10.0,dominant,10.0,"(100,)",55.52413602066921,-54.53663234856025,1,0.9875036721089604,17
tanh,10.0,dominant,10.0,"(100,)",48.19824027660928,-47.20822524409688,1,0.9900150325123998,18
tanh,10.0,dominant,10.0,"(100,)",54.24092673612007,-53.25208309772287,1,0.9888436383972078,19
identity,10.0,dominant,10.0,"(100,)",0.0009646237542697556,0.9893978011585317,1,0.9903624249128015,0
identity,10.0,dominant,10.0,"(100,)",0.0021247437157052573,0.9859472259615448,1,0.9880719696772501,1
identity,10.0,dominant,10.0,"(100,)",0.0011314635945708362,0.9873666796260326,1,0.9884981432206035,2
identity,10.0,dominant,10.0,"(100,)",0.0025119978576438884,0.9866934702411396,1,0.9892054680987835,3
identity,10.0,dominant,10.0,"(100,)",0.005263061066976271,0.9852672975978479,1,0.9905303586648242,4
identity,10.0,dominant,10.0,"(100,)",0.007040592325426309,0.9814861267092364,1,0.9885267190346627,5
identity,10.0,dominant,10.0,"(100,)",0.00445642412074132,0.9864546295069838,1,0.9909110536277251,6
identity,10.0,dominant,10.0,"(100,)",0.002523988132017152,0.9872528241345748,1,0.989776812266592,7
identity,10.0,dominant,10.0,"(100,)",0.0049225398150450905,0.9843827533561658,1,0.9893052931712109,8
identity,10.0,dominant,10.0,"(100,)",0.0024622085270469274,0.9868755133489665,1,0.9893377218760134,9
identity,10.0,dominant,10.0,"(100,)",0.003270822032253151,0.9850574546013556,1,0.9883282766336088,10
identity,10.0,dominant,10.0,"(100,)",0.007936798268837753,0.9822775609839189,1,0.9902143592527567,11
identity,10.0,dominant,10.0,"(100,)",0.001033303185063339,0.9901087919290106,1,0.9911420951140739,12
identity,10.0,dominant,10.0,"(100,)",0.005699807433557358,0.983121795234997,1,0.9888216026685543,13
identity,10.0,dominant,10.0,"(100,)",0.0015834463835223689,0.9879304531300471,1,0.9895138995135695,14
identity,10.0,dominant,10.0,"(100,)",0.005870100591079841,0.9832890245121181,1,0.9891591251031979,15
identity,10.0,dominant,10.0,"(100,)",0.002906851991244186,0.9865826500465443,1,0.9894895020377885,16
identity,10.0,dominant,10.0,"(100,)",0.011600060343894603,0.978030709148413,1,0.9896307694923075,17
identity,10.0,dominant,10.0,"(100,)",0.0021676713775872214,0.9892464716067823,1,0.9914141429843695,18
identity,10.0,dominant,10.0,"(100,)",0.003534449113499427,0.987339397722656,1,0.9908738468361554,19
relu,10.0,dominant,10.0,"(32, 16)",4.707225562768574,-3.7174425324827025,1,0.9897830302858721,0
relu,10.0,dominant,10.0,"(32, 16)",5.113359106536891,-4.127443729069197,1,0.985915377467694,1
relu,10.0,dominant,10.0,"(32, 16)",3.5064956582341376,-2.518407284087226,1,0.9880883741469113,2
relu,10.0,dominant,10.0,"(32, 16)",4.274155234381142,-3.283834751217614,1,0.9903204831635284,3
relu,10.0,dominant,10.0,"(32, 16)",7.04195917763164,-6.052257926358974,1,0.9897012512726663,4
relu,10.0,dominant,10.0,"(32, 16)",4.1155681292372135,-3.1269200882537094,1,0.988648040983504,5
relu,10.0,dominant,10.0,"(32, 16)",3.024337119951973,-2.038969129609113,1,0.9853679903428598,6
relu,10.0,dominant,10.0,"(32, 16)",3.520346679000006,-2.5302752897017182,1,0.9900713892982879,7
relu,10.0,dominant,10.0,"(32, 16)",3.7705757597962037,-2.7809744006771666,1,0.9896013591190369,8
relu,10.0,dominant,10.0,"(32, 16)",4.982569013062739,-3.9926143014652897,1,0.9899547115974496,9
relu,10.0,dominant,10.0,"(32, 16)",4.18047595453478,-3.191454809802214,1,0.9890211447325654,10
relu,10.0,dominant,10.0,"(32, 16)",4.899811339250628,-3.9119513272829787,1,0.9878600119676492,11
relu,10.0,dominant,10.0,"(32, 16)",3.324283499074253,-2.3348066023080607,1,0.9894768967661921,12
relu,10.0,dominant,10.0,"(32, 16)",3.871665926013248,-2.882605183500646,1,0.9890607425126019,13
relu,10.0,dominant,10.0,"(32, 16)",2.286099704653338,-1.296794474631851,1,0.9893052300214871,14
relu,10.0,dominant,10.0,"(32, 16)",4.79908737595991,-3.809027227634619,1,0.9900601483252909,15
relu,10.0,dominant,10.0,"(32, 16)",3.0188570779662336,-2.028487139501067,1,0.9903699384651666,16
relu,10.0,dominant,10.0,"(32, 16)",3.993296856221524,-3.0033453947083313,1,0.9899514615131928,17
relu,10.0,dominant,10.0,"(32, 16)",6.080893620510609,-5.089826938856667,1,0.9910666816539425,18
relu,10.0,dominant,10.0,"(32, 16)",5.360508951627722,-4.3703916829252245,1,0.9901172687024969,19
tanh,10.0,dominant,10.0,"(32, 16)",70.428850383033,-69.44093418154542,1,0.9879162014875777,0
tanh,10.0,dominant,10.0,"(32, 16)",61.00918037774975,-60.018785753483755,1,0.9903946242659957,1
tanh,10.0,dominant,10.0,"(32, 16)",75.9867203201821,-75.00016755792336,1,0.9865527622587339,2
tanh,10.0,dominant,10.0,"(32, 16)",67.05011495901759,-66.06326309025127,1,0.9868518687663166,3
tanh,10.0,dominant,10.0,"(32, 16)",63.38688718444352,-62.39670445145481,1,0.9901827329887165,4
tanh,10.0,dominant,10.0,"(32, 16)",68.51736004760713,-67.52887520373294,1,0.9884848438741924,5
tanh,10.0,dominant,10.0,"(32, 16)",68.80622297345903,-67.81754623351038,1,0.9886767399486376,6
tanh,10.0,dominant,10.0,"(32, 16)",63.71073413280641,-62.721768568644634,1,0.9889655641617715,7
tanh,10.0,dominant,10.0,"(32, 16)",70.39720336134523,-69.40763725878637,1,0.9895661025588731,8
tanh,10.0,dominant,10.0,"(32, 16)",74.04229320085861,-73.05279354584646,1,0.989499655012158,9
tanh,10.0,dominant,10.0,"(32, 16)",66.89785392871025,-65.90641958561912,1,0.9914343430911255,10
tanh,10.0,dominant,10.0,"(32, 16)",65.6565766781461,-64.6670557646359,1,0.9895209135101917,11
tanh,10.0,dominant,10.0,"(32, 16)",63.7266576096154,-62.735693296150856,1,0.9909643134645455,12
tanh,10.0,dominant,10.0,"(32, 16)",70.48456208147391,-69.49625078237818,1,0.9883112990957227,13
tanh,10.0,dominant,10.0,"(32, 16)",67.88683531164065,-66.89827428894982,1,0.9885610226908318,14
tanh,10.0,dominant,10.0,"(32, 16)",58.09013040343979,-57.10014565928554,1,0.989984744154252,15
tanh,10.0,dominant,10.0,"(32, 16)",68.74753124208269,-67.7568456893566,1,0.9906855527260935,16
tanh,10.0,dominant,10.0,"(32, 16)",68.49115129404527,-67.50261900667577,1,0.9885322873694993,17
tanh,10.0,dominant,10.0,"(32, 16)",68.60941413775616,-67.62079117831614,1,0.9886229594400169,18
tanh,10.0,dominant,10.0,"(32, 16)",70.17826582609125,-69.18921482844553,1,0.9890509976457225,19
identity,10.0,dominant,10.0,"(32, 16)",9.601390788716024e-05,0.9912745554357811,1,0.9913705693436683,0
identity,10.0,dominant,10.0,"(32, 16)",-0.0010445320179122142,0.9893020259067078,1,0.9882574938887956,1
identity,10.0,dominant,10.0,"(32, 16)",0.0010391374736640202,0.9870652211349586,1,0.9881043586086227,2
identity,10.0,dominant,10.0,"(32, 16)",0.0019141851356874184,0.9875702566566247,1,0.9894844417923121,3
identity,10.0,dominant,10.0,"(32, 16)",0.0008384891383489412,0.9882693337602164,1,0.9891078228985654,4
identity,10.0,dominant,10.0,"(32, 16)",0.00011354381334316432,0.9902272227952277,1,0.9903407666085708,5
identity,10.0,dominant,10.0,"(32, 16)",0.00031282854861613973,0.9917344827335888,1,0.9920473112822049,6
identity,10.0,dominant,10.0,"(32, 16)",-0.00018345683020615233,0.9878408744861684,1,0.9876574176559623,7
identity,10.0,dominant,10.0,"(32, 16)",0.001455312462494085,0.986665934458082,1,0.9881212469205761,8
identity,10.0,dominant,10.0,"(32, 16)",0.004649443059423275,0.986091751983384,1,0.9907411950428072,9
identity,10.0,dominant,10.0,"(32, 16)",0.0008998252433927156,0.9871946013618229,1,0.9880944266052156,10
identity,10.0,dominant,10.0,"(32, 16)",-0.00015079127668760073,0.9891516746069761,1,0.9890008833302885,11
identity,10.0,dominant,10.0,"(32, 16)",-0.0005557092853994972,0.9889386449148897,1,0.9883829356294902,12
identity,10.0,dominant,10.0,"(32, 16)",0.0008347054272194177,0.98873025002322,1,0.9895649554504394,13
identity,10.0,dominant,10.0,"(32, 16)",0.0010123045092986782,0.9898680950454279,1,0.9908803995547266,14
identity,10.0,dominant,10.0,"(32, 16)",0.0016348690346127404,0.9898480402510603,1,0.9914829092856731,15
identity,10.0,dominant,10.0,"(32, 16)",0.023343189471923487,0.9662764567964963,1,0.9896196462684198,16
identity,10.0,dominant,10.0,"(32, 16)",-0.00015129998962071234,0.9892977671052606,1,0.9891464671156399,17
identity,10.0,dominant,10.0,"(32, 16)",5.812601603594203e-05,0.9899889911037774,1,0.9900471171198133,18
identity,10.0,dominant,10.0,"(32, 16)",0.00039781765494151244,0.9890951484957601,1,0.9894929661507016,19
relu,10.0,dominant,10.0,"(16,)",7.3892187669148175,-6.399312140111804,1,0.989906626803013,0
relu,10.0,dominant,10.0,"(16,)",8.568183266296515,-7.579845620197725,1,0.9883376460987892,1
relu,10.0,dominant,10.0,"(16,)",7.025346067465556,-6.03427971784427,1,0.9910663496212856,2
relu,10.0,dominant,10.0,"(16,)",9.904300461850145,-8.912664918425072,1,0.9916355434250734,3
relu,10.0,dominant,10.0,"(16,)",14.354838279929206,-13.36607039283068,1,0.9887678870985257,4
relu,10.0,dominant,10.0,"(16,)",13.36616662436163,-12.377387983600874,1,0.988778640760757,5
relu,10.0,dominant,10.0,"(16,)",10.568896738659385,-9.57736719573422,1,0.9915295429251636,6
relu,10.0,dominant,10.0,"(16,)",15.142939603593467,-14.15454518752643,1,0.9883944160670363,7
relu,10.0,dominant,10.0,"(16,)",9.676783191494446,-8.686289001561585,1,0.9904941899328598,8
relu,10.0,dominant,10.0,"(16,)",9.140786245553198,-8.152781754471988,1,0.9880044910812097,9
relu,10.0,dominant,10.0,"(16,)",14.484816276264446,-13.494364197604865,1,0.9904520786595813,10
relu,10.0,dominant,10.0,"(16,)",9.213549092700545,-8.223938612175498,1,0.9896104805250463,11
relu,10.0,dominant,10.0,"(16,)",9.553924418081406,-8.564060822550058,1,0.989863595531349,12
relu,10.0,dominant,10.0,"(16,)",8.292978477346036,-7.302326007957271,1,0.9906524693887659,13
relu,10.0,dominant,10.0,"(16,)",9.37775053536758,-8.388681902924601,1,0.9890686324429797,14
relu,10.0,dominant,10.0,"(16,)",10.552995199905975,-9.562744622165281,1,0.9902505777406937,15
relu,10.0,dominant,10.0,"(16,)",9.232736404283996,-8.24478719179165,1,0.987949212492346,16
relu,10.0,dominant,10.0,"(16,)",7.4931932066899005,-6.502196253147898,1,0.9909969535420028,17
relu,10.0,dominant,10.0,"(16,)",11.672468349230668,-10.684249620328877,1,0.9882187289017905,18
relu,10.0,dominant,10.0,"(16,)",14.923746824491873,-13.93427752909936,1,0.9894692953925135,19
tanh,10.0,dominant,10.0,"(16,)",69.63515753566598,-68.64543938659918,1,0.9897181490668019,0
tanh,10.0,dominant,10.0,"(16,)",73.30103726688668,-72.3137252508134,1,0.9873120160732818,1
tanh,10.0,dominant,10.0,"(16,)",61.57647260119641,-60.58636276730571,1,0.9901098338906957,2
tanh,10.0,dominant,10.0,"(16,)",69.7931696358257,-68.80439326268942,1,0.988776373136286,3
tanh,10.0,dominant,10.0,"(16,)",76.74530009701218,-75.75838403478058,1,0.9869160622316027,4
tanh,10.0,dominant,10.0,"(16,)",59.544057339360066,-58.551461825884,1,0.9925955134760687,5
tanh,10.0,dominant,10.0,"(16,)",70.63091239391728,-69.64305967447739,1,0.9878527194399048,6
tanh,10.0,dominant,10.0,"(16,)",60.51896794444019,-59.52872429556736,1,0.9902436488728354,7
tanh,10.0,dominant,10.0,"(16,)",68.37769705841812,-67.38843247619943,1,0.9892645822186951,8
tanh,10.0,dominant,10.0,"(16,)",66.10118511851881,-65.11061822660814,1,0.9905668919106692,9
tanh,10.0,dominant,10.0,"(16,)",69.92836864454495,-68.93831516829931,1,0.990053476245634,10
tanh,10.0,dominant,10.0,"(16,)",71.4500340748031,-70.46120768645187,1,0.9888263883512342,11
tanh,10.0,dominant,10.0,"(16,)",73.63494498196653,-72.6467686758661,1,0.9881763061004347,12
tanh,10.0,dominant,10.0,"(16,)",64.97398364717486,-63.98360598041127,1,0.9903776667635977,13
tanh,10.0,dominant,10.0,"(16,)",68.89214516384062,-67.90294918536465,1,0.9891959784759768,14
tanh,10.0,dominant,10.0,"(16,)",74.2743989044456,-73.28475822322125,1,0.9896406812243642,15
tanh,10.0,dominant,10.0,"(16,)",67.99709690219161,-67.00712698478853,1,0.9899699174030864,16
tanh,10.0,dominant,10.0,"(16,)",68.43217385848182,-67.4415557072371,1,0.9906181512447151,17
tanh,10.0,dominant,10.0,"(16,)",66.6266359692348,-65.63722771104739,1,0.9894082581874166,18
tanh,10.0,dominant,10.0,"(16,)",65.9688836861618,-64.97896768146684,1,0.9899160046949602,19
identity,10.0,dominant,10.0,"(16,)",0.0037003711003137374,0.9845167016796957,1,0.9882170727800095,0
identity,10.0,dominant,10.0,"(16,)",0.005602979050122414,0.9851007597391731,1,0.9907037387892955,1
identity,10.0,dominant,10.0,"(16,)",0.0007409018468754747,0.98918064135501,1,0.9899215432018855,2
identity,10.0,dominant,10.0,"(16,)",0.006832117692114781,0.9846339497906759,1,0.9914660674827906,3
identity,10.0,dominant,10.0,"(16,)",0.0034505942612406137,0.9844220267289268,1,0.9878726209901674,4
identity,10.0,dominant,10.0,"(16,)",0.014755544288619915,0.9728327847645845,1,0.9875883290532044,5
identity,10.0,dominant,10.0,"(16,)",0.0010775256545279,0.9886528015913758,1,0.9897303272459037,6
identity,10.0,dominant,10.0,"(16,)",-0.0007245151493959767,0.9896097177579429,1,0.988885202608547,7
identity,10.0,dominant,10.0,"(16,)",0.005307433748725332,0.9852401297589035,1,0.9905475635076288,8
identity,10.0,dominant,10.0,"(16,)",0.005027922967627219,0.9856087010810038,1,0.9906366240486311,9
identity,10.0,dominant,10.0,"(16,)",0.008930758939217132,0.9803989184317227,1,0.9893296773709398,10
identity,10.0,dominant,10.0,"(16,)",0.006973107556646818,0.9837664903067213,1,0.9907395978633681,11
identity,10.0,dominant,10.0,"(16,)",0.003982696386763962,0.9857295944968891,1,0.9897122908836531,12
identity,10.0,dominant,10.0,"(16,)",0.00544228623803833,0.9820185569279181,1,0.9874608431659564,13
identity,10.0,dominant,10.0,"(16,)",0.0032913416637682102,0.9865881968824929,1,0.9898795385462611,14
identity,10.0,dominant,10.0,"(16,)",0.0012377516253613274,0.9892371679809774,1,0.9904749196063387,15
identity,10.0,dominant,10.0,"(16,)",0.012338541134401249,0.9766768295417992,1,0.9890153706762005,16
identity,10.0,dominant,10.0,"(16,)",0.012272563369599365,0.9755135238849076,1,0.987786087254507,17
identity,10.0,dominant,10.0,"(16,)",0.015061109514806437,0.9711863439414203,1,0.9862474534562268,18
identity,10.0,dominant,10.0,"(16,)",0.011396669292123907,0.9778133900037344,1,0.9892100592958583,19
relu,10.0,dominant,10.0,"(8,)",9.405079199701358,-8.41410842924245,1,0.9909707704589076,0
relu,10.0,dominant,10.0,"(8,)",11.182387927068538,-10.193016997077397,1,0.9893709299911415,1
relu,10.0,dominant,10.0,"(8,)",7.837703659887158,-6.849709680029332,1,0.9879939798578258,2
relu,10.0,dominant,10.0,"(8,)",9.762842934026544,-8.774026502812768,1,0.988816431213776,3
relu,10.0,dominant,10.0,"(8,)",9.734156455826746,-8.745149170632496,1,0.9890072851942487,4
relu,10.0,dominant,10.0,"(8,)",12.680006884451544,-11.691059053413435,1,0.9889478310381095,5
relu,10.0,dominant,10.0,"(8,)",13.202204104124682,-12.212087443640872,1,0.9901166604838094,6
relu,10.0,dominant,10.0,"(8,)",10.460464958250709,-9.47092222163456,1,0.9895427366161492,7
relu,10.0,dominant,10.0,"(8,)",8.969215434888596,-7.979384901392429,1,0.9898305334961686,8
relu,10.0,dominant,10.0,"(8,)",5.984655730025519,-4.995242283483837,1,0.9894134465416824,9
relu,10.0,dominant,10.0,"(8,)",10.932387526563337,-9.942950632962857,1,0.989436893600481,10
relu,10.0,dominant,10.0,"(8,)",7.946807547557929,-6.959548480314993,1,0.9872590672429362,11
relu,10.0,dominant,10.0,"(8,)",20.372726941791264,-19.385739176717724,1,0.986987765073541,12
relu,10.0,dominant,10.0,"(8,)",8.984172661811451,-7.994088672738725,1,0.9900839890727254,13
relu,10.0,dominant,10.0,"(8,)",15.02072197009576,-14.032584077079594,1,0.9881378930161658,14
relu,10.0,dominant,10.0,"(8,)",11.258320583788477,-10.268473172965148,1,0.9898474108233276,15
relu,10.0,dominant,10.0,"(8,)",14.486969042557174,-13.496617864246675,1,0.9903511783104987,16
relu,10.0,dominant,10.0,"(8,)",20.234531911195294,-19.244127384737094,1,0.9904045264581982,17
relu,10.0,dominant,10.0,"(8,)",12.934326117136234,-11.945849529406368,1,0.9884765877298646,18
relu,10.0,dominant,10.0,"(8,)",11.239134630455771,-10.250129411296312,1,0.9890052191594594,19
tanh,10.0,dominant,10.0,"(8,)",82.09947648393555,-81.11120664041927,1,0.9882698435162813,0
