dgp,drift_z,logreg_logloss,mlp_excess_logloss,mlp_logloss,n_test_class1,n_train_class1,seed,trial,weighted_drift_score
sinusoidal_binary,15.0,9.221112762255797e-14,7.142831441729153e-10,7.143753553005379e-10,500,1027,2,2,10.718431527846471
sinusoidal_binary,20.0,9.992007221626413e-16,0.03514552277381201,0.03514552277381301,500,993,2,0,14.115091908598561
sinusoidal_binary,20.0,9.992007221626413e-16,3.661824265946194e-06,3.6618242669453946e-06,500,982,2,1,14.206337827123779
sinusoidal_binary,20.0,9.992007221626413e-16,5.482796439092915e-13,5.492788446314541e-13,500,1027,2,2,14.29968756222183
linear_binary,0.0,0.6836270754571558,0.005614601500109728,0.6892416769572656,229,968,3,0,0.051883436149164866
linear_binary,0.0,0.6746760738838624,0.006114319132322521,0.6807903930161849,254,984,3,1,0.03202177359226309
linear_binary,0.0,0.6717205567826113,0.005659913474387102,0.6773804702569984,258,1050,3,2,0.02185143632681376
linear_binary,1.0,0.6870491953892958,0.010730120803515653,0.6977793161928114,271,968,3,0,0.681440304542677
linear_binary,1.0,0.6622304059317514,0.009355670795797355,0.6715860767275488,290,984,3,1,0.7364040283872197
linear_binary,1.0,0.666608255705954,0.001331767437343645,0.6679400231432976,292,1050,3,2,0.7400895890555985
linear_binary,2.0,0.6581448413606261,0.010088512006546035,0.6682333533671722,314,968,3,0,1.394838961967599
linear_binary,2.0,0.6291108971415768,0.009887907058347745,0.6389988041999245,329,984,3,1,1.4407862831821756
linear_binary,2.0,0.6355852985994241,-0.002088699809579486,0.6334965987898447,326,1050,3,2,1.4583277417843827
linear_binary,3.0,0.6073738160689481,0.012463281692702277,0.6198370977616504,352,968,3,0,2.1082376193925243
linear_binary,3.0,0.5812214740943332,0.007005880814006438,0.5882273549083397,361,984,3,1,2.145168537977135
linear_binary,3.0,0.5983624119015543,-0.00495626455108511,0.5934061473504691,355,1050,3,2,2.176565894513169
linear_binary,5.0,0.4871670428800694,0.028429488716913087,0.5155965315969825,406,968,3,0,3.5350349342423666
linear_binary,5.0,0.4080168212959046,0.00213779925716745,0.41015462055307206,429,984,3,1,3.553933047567049
linear_binary,5.0,0.4644671714423541,-0.002367214656136152,0.46209995678621796,411,1050,3,2,3.613042199970737
linear_binary,7.0,0.3666268937297057,0.040254871593341235,0.40688176532304693,442,968,3,0,4.961832249092209
linear_binary,7.0,0.2877387818973518,-0.003148473112617567,0.28459030878473424,459,984,3,1,4.96269755715696
linear_binary,7.0,0.3208940628180769,-0.004595958343622697,0.3162981044744542,451,1050,3,2,5.0495185054283045
linear_binary,10.0,0.22496009971222522,0.04375156930353033,0.26871166901575555,472,968,3,0,7.102028221366984
linear_binary,10.0,0.1409709134328738,-0.0026024044518450085,0.1383685089810288,485,984,3,1,7.075844321541832
linear_binary,10.0,0.13525215958489267,0.0005982103977863473,0.13585036998267902,485,1050,3,2,7.204232963614658
linear_binary,15.0,0.04579625318808665,0.009145926915061567,0.05494218010314822,496,968,3,0,10.66902150849159
linear_binary,15.0,0.03911074864388973,-0.001863919845440501,0.037246828798449226,497,984,3,1,10.597755595516626
linear_binary,15.0,0.06619892617411391,-0.00015230511634645172,0.06604662105776746,494,1050,3,2,10.795423727258578
linear_binary,20.0,0.028195982223203256,0.009189345286727948,0.037385327509931204,498,968,3,0,14.236014795616201
linear_binary,20.0,0.026079988026576188,0.001933027111398481,0.02801301513797467,498,984,3,1,14.119666869491398
linear_binary,20.0,0.0015061027143756184,2.8823033524445025e-05,0.0015349257479000634,500,1050,3,2,14.386614490902508
interaction_binary,0.0,0.7007845615679946,-0.05511162967456584,0.6456729318934288,231,1042,3,0,0.06046770774920837
interaction_binary,0.0,0.6854073229767558,-0.03401743187398287,0.6513898911027729,259,1017,3,1,0.0381984879002534
interaction_binary,0.0,0.6875677336453204,-0.05756408796855217,0.6300036456767683,242,1014,3,2,0.02148386066872293
interaction_binary,1.0,0.7108512199754996,-0.10317844643967644,0.6076727735358232,268,1042,3,0,0.7811159746967572
interaction_binary,1.0,0.6854343157606643,-0.037304763201953084,0.6481295525587112,282,1017,3,1,0.744805264779331
interaction_binary,1.0,0.6887800177560138,-0.10525435415152873,0.5835256636044851,261,1014,3,2,0.7363838504691333
interaction_binary,2.0,0.6980244574016694,-0.2047920220509975,0.4932324353506719,296,1042,3,0,1.5017642416443058
interaction_binary,2.0,0.6825636783852742,-0.0677585675092558,0.6148051108760184,298,1017,3,1,1.4514120416584102
interaction_binary,2.0,0.6924310591445324,-0.19272756948585246,0.49970348965867994,280,1014,3,2,1.4512838402695445
interaction_binary,3.0,0.7046216233691001,-0.2888103027243213,0.41581132064477877,310,1042,3,0,2.22241250859185
interaction_binary,3.0,0.6737384764392134,-0.09051867412925196,0.5832198023099614,315,1017,3,1,2.158018818537489
interaction_binary,3.0,0.6827678379996045,-0.2659766727116875,0.416791165287917,303,1014,3,2,2.166183830069956
interaction_binary,5.0,0.7954303312458396,-0.4395614019979099,0.35586892924792973,308,1042,3,0,3.6637090424869467
interaction_binary,5.0,0.699508910334212,-0.1257809599322811,0.5737279504019309,322,1017,3,1,3.5712323722956403
interaction_binary,5.0,0.7059863999762722,-0.3345037919274928,0.3714826080487794,308,1014,3,2,3.59598380967078
interaction_binary,7.0,0.8994474190222453,-0.5662438085120167,0.33320361051022857,316,1042,3,0,5.105005576382048
interaction_binary,7.0,0.7544392436425613,-0.15197266169871348,0.6024665819438478,327,1017,3,1,4.9844459260538
interaction_binary,7.0,0.7670448981048132,-0.3941052108576407,0.3729396872471725,305,1014,3,2,5.025783789271597
interaction_binary,10.0,1.125576217133548,-0.7938662285127811,0.3317099886207668,320,1042,3,0,7.266950377224689
interaction_binary,10.0,0.9153058944653801,-0.19888116461547412,0.716424729849906,325,1017,3,1,7.104266256691031
interaction_binary,10.0,0.8772225598223733,-0.4778629464643812,0.3993596133579921,309,1014,3,2,7.170483758672831
interaction_binary,15.0,1.5792262480838968,-1.2349692675726702,0.34425698051122644,322,1042,3,0,10.870191711962434
interaction_binary,15.0,1.2556207455960349,-0.2758801077000388,0.9797406378959961,325,1017,3,1,10.637300141086413
interaction_binary,15.0,1.1500343559612356,-0.6110295579050794,0.5390047980561562,309,1014,3,2,10.744983707674887
interaction_binary,20.0,2.0639762854431174,-1.6812216940839417,0.3827545913591758,323,1042,3,0,14.473433046700194
interaction_binary,20.0,1.611575019865609,-0.34385638061948165,1.2677186392461273,328,1017,3,1,14.170334025481793
interaction_binary,20.0,1.4720803093223962,-0.7346421460537774,0.7374381632686188,309,1014,3,2,14.319483656676933
sinusoidal_binary,0.0,0.4257265571203785,0.011811861490742592,0.4375384186111211,253,1035,3,0,0.030220604173832825
sinusoidal_binary,0.0,0.4415766647764707,0.1049949848475607,0.5465716496240314,254,995,3,1,0.008170648161017343
sinusoidal_binary,0.0,0.4054514705384037,0.0065890996094990495,0.41204057014790274,245,1002,3,2,0.03259492921753188
sinusoidal_binary,1.0,0.3556379269537327,-0.006281308122211393,0.3493566188315213,391,1035,3,0,0.7430881674636675
sinusoidal_binary,1.0,0.4089981810973706,0.10033578256698777,0.5093339636643583,400,995,3,1,0.7151837916641294
sinusoidal_binary,1.0,0.33946748487326966,0.0029908145962669885,0.34245829946953665,394,1002,3,2,0.7388413411845854
sinusoidal_binary,2.0,0.31903276357136495,-0.06162860607527204,0.2574041574960929,457,1035,3,0,1.455955730753501
sinusoidal_binary,2.0,0.3086019234030406,0.08506856862827461,0.3936704920313152,461,995,3,1,1.4221969351672417
sinusoidal_binary,2.0,0.2287195690990518,-0.009269979722565463,0.21944958937648634,466,1002,3,2,1.4450877531516386
sinusoidal_binary,3.0,0.3614734264230894,-0.12303507733582,0.23843834908726938,473,1035,3,0,2.168823294043338
sinusoidal_binary,3.0,0.33486791486094636,-0.03139171827405074,0.3034761965868956,477,995,3,1,2.129210078670353
sinusoidal_binary,3.0,0.29287231554957305,-0.026335062474825144,0.2665372530747479,478,1002,3,2,2.151334165118693
sinusoidal_binary,5.0,0.36253559226864673,-0.1517197539560725,0.21081583831257422,482,1035,3,0,3.594558420623003
sinusoidal_binary,5.0,0.32957235390396555,-0.14661008715850246,0.1829622667454631,484,995,3,1,3.5432363656765755
sinusoidal_binary,5.0,0.2568452444632448,-0.03402264555792073,0.22282259890532408,487,1002,3,2,3.5638269890528007
sinusoidal_binary,7.0,0.0729265462291308,-0.03227823264432794,0.040648313584802864,497,1035,3,0,5.020293547202673
sinusoidal_binary,7.0,1.0949624936441053e-06,0.0573495501317034,0.057350645094197045,500,995,3,1,4.957262652682801
sinusoidal_binary,7.0,0.024887107401644102,-0.0032386387330035522,0.02164846866864055,499,1002,3,2,4.976319812986908
sinusoidal_binary,10.0,2.369824851066535e-09,6.374013467515917e-06,6.376383292366983e-06,500,1035,3,0,7.158896237072178
sinusoidal_binary,10.0,1.2113241212325329e-09,0.01908847803073384,0.019088479242057962,500,995,3,1,7.078302083192137
sinusoidal_binary,10.0,1.3782776104412037e-09,2.865880284830456e-08,3.0037080458745764e-08,500,1002,3,2,7.0950590488880705
sinusoidal_binary,15.0,2.2360779894410757e-14,1.4250590550839051e-08,1.4250612911618947e-08,500,1035,3,0,10.72323405352135
sinusoidal_binary,15.0,1.4611201137882986e-14,0.002948015687220509,0.00294801568723512,500,995,3,1,10.613367800707698
sinusoidal_binary,15.0,1.654365533454828e-14,3.8043723727900146e-12,3.8209160281245624e-12,500,1002,3,2,10.62629110872333
sinusoidal_binary,20.0,9.992007221626413e-16,3.211021759947391e-11,3.211121680019607e-11,500,1035,3,0,14.287571869970515
sinusoidal_binary,20.0,9.992007221626413e-16,0.0004505783314729076,0.0004505783314739068,500,995,3,1,14.14843351822326
sinusoidal_binary,20.0,9.992007221626413e-16,2.2737367544323364e-16,1.226574397605875e-15,500,1002,3,2,14.157523168558585
linear_binary,0.0,0.6946287334806633,0.000944065136064598,0.6955727986167279,243,965,4,0,0.05067453579221662
linear_binary,0.0,0.6749124969282245,0.00257623985252986,0.6774887367807544,250,995,4,1,0.04906114690933819
linear_binary,0.0,0.6718029699841941,0.004543609374517588,0.6763465793587117,243,1011,4,2,0.03293774056411039
linear_binary,1.0,0.6896631149196281,0.007793029489535419,0.6974561444091635,290,965,4,0,0.7552007704679738
linear_binary,1.0,0.66481538873101,0.0028801933889447406,0.6676955821199547,294,995,4,1,0.6840992530845742
linear_binary,1.0,0.6631835460199287,0.005740897350535068,0.6689244433704638,280,1011,4,2,0.724395661024242
linear_binary,2.0,0.643760350842742,0.011795238429384347,0.6555555892721263,334,965,4,0,1.4597270051437297
linear_binary,2.0,0.6300639448010545,0.0018097469086196805,0.6318736917096742,339,995,4,1,1.403725355996987
linear_binary,2.0,0.6297081528335134,0.008542458662709085,0.6382506114962225,326,1011,4,2,1.4158535814843738
linear_binary,3.0,0.5866726655310535,0.013448634005609805,0.6001212995366633,365,965,4,0,2.164253239819486
linear_binary,3.0,0.5763876819728313,0.0020396484915885527,0.5784273304644199,369,995,4,1,2.1233514589094
linear_binary,3.0,0.5712670070520933,0.01253512169665405,0.5838021287487474,363,1011,4,2,2.1073115019445074
linear_binary,5.0,0.463386585482549,0.01961001182679567,0.4829965973093447,414,965,4,0,3.5733057091710005
linear_binary,5.0,0.463029615744189,-0.003999437141025297,0.4590301786031637,416,995,4,1,3.5626036647342243
linear_binary,5.0,0.44223798920481666,0.02112239035647412,0.4633603795612908,417,1011,4,2,3.4902273428647708
linear_binary,7.0,0.25862606489668893,0.004068402624756051,0.262694467521445,465,965,4,0,4.982358178522513
linear_binary,7.0,0.35330330096903895,-0.0037033864643149506,0.349599914504724,445,995,4,1,5.00185587055905
linear_binary,7.0,0.2997625839328648,0.031643274153595136,0.33140585808645995,455,1011,4,2,4.873143183785036
linear_binary,10.0,0.14553597948007918,0.006167655175925796,0.15170363465600498,484,965,4,0,7.0959368825497835
linear_binary,10.0,0.1767954599846277,-0.0064851330892607695,0.17031032689536693,481,995,4,1,7.16073417929629
linear_binary,10.0,0.17314027518082645,0.029095787783432803,0.20223606296425925,479,1011,4,2,6.947516945165434
linear_binary,15.0,0.03780767925171638,0.0017617443291468513,0.03956942358086323,497,965,4,0,10.618568055928575
linear_binary,15.0,0.06310085844064639,-0.0039685239518107845,0.059132334488835606,495,995,4,1,10.758864693858357
linear_binary,15.0,0.0286445830113817,0.024439906925618416,0.053084489937000115,498,1011,4,2,10.404806547466087
linear_binary,20.0,0.0010429554721076925,-0.0006480147198997364,0.00039494075220795606,500,965,4,0,14.141199229307365
linear_binary,20.0,0.0082655233919009,-0.002718791214814285,0.005546732177086614,500,995,4,1,14.356995208420418
linear_binary,20.0,0.0019984574038453295,0.012519409099243045,0.014517866503088374,500,1011,4,2,13.862096149766751
interaction_binary,0.0,0.6907352172607069,-0.04010344827845602,0.6506317689822508,256,1005,4,0,0.025696353883864327
interaction_binary,0.0,0.6820772818391072,-0.036785445953168905,0.6452918358859383,240,983,4,1,0.019660650454118078
interaction_binary,0.0,0.6939842839587741,-0.046658384767437,0.6473258991913371,250,984,4,2,0.02726001114361862
interaction_binary,1.0,0.6784891780007737,-0.04486444222218522,0.6336247357785885,271,1005,4,0,0.7381058688736436
interaction_binary,1.0,0.6975169137261736,-0.07203269574041915,0.6254842179857545,266,983,4,1,0.7413388183596057
interaction_binary,1.0,0.6939227434066746,-0.07047097156899651,0.6234517718376781,268,984,4,2,0.7234037328667035
interaction_binary,2.0,0.6726467431711051,-0.09799074091000815,0.5746560022610969,291,1005,4,0,1.4505153838634255
interaction_binary,2.0,0.7009963943392588,-0.13090447207753886,0.5700919222617199,293,983,4,1,1.4630169862650935
interaction_binary,2.0,0.6981655549850055,-0.11791255911095966,0.5802529958740459,287,984,4,2,1.4195474545897873
interaction_binary,3.0,0.6810865017835626,-0.14296730381333977,0.5381191979702228,299,1005,4,0,2.1629248988532064
interaction_binary,3.0,0.7016565227536302,-0.18830967336721005,0.5133468493864202,308,983,4,1,2.1846951541705817
interaction_binary,3.0,0.7129238723808083,-0.14933440622803384,0.5635894661527745,290,984,4,2,2.1156911763128723
interaction_binary,5.0,0.7408806239440631,-0.2189107343269524,0.5219698896171107,306,1005,4,0,3.587743928832768
interaction_binary,5.0,0.7605453350174316,-0.2872647317233137,0.4732806032941179,310,983,4,1,3.6280514899815612
interaction_binary,5.0,0.7806993469030722,-0.1746789233417354,0.6060204235613368,292,984,4,2,3.5079786197590432
interaction_binary,7.0,0.8472352517729024,-0.2872791210325145,0.5599561307403879,309,1005,4,0,5.012562958812322
interaction_binary,7.0,0.8626605235834013,-0.40220007904607924,0.46046044453732204,312,983,4,1,5.071407825792536
interaction_binary,7.0,0.878822671827526,-0.15934861576742132,0.7194740560601047,298,984,4,2,4.900266063205209
interaction_binary,10.0,1.0349765917054161,-0.4017301916734628,0.6332464000319533,317,1005,4,0,7.149791503781656
interaction_binary,10.0,1.0611610585615079,-0.6094294312760146,0.4517316272854933,316,983,4,1,7.236442329508989
interaction_binary,10.0,1.1163077858663533,-0.11151185098420346,1.0047959348821498,295,984,4,2,6.988697228374456
interaction_binary,15.0,1.5150671285856803,-0.6349080341078701,0.8801590944778102,312,1005,4,0,10.711839078730552
interaction_binary,15.0,1.5085391301421298,-1.055009802928656,0.4535293272134736,314,983,4,1,10.844833169036438
interaction_binary,15.0,1.5301302559948413,-0.02403204800353409,1.5060982079913072,301,984,4,2,10.469415836989874
interaction_binary,20.0,1.9870523312233779,-0.8419780212255779,1.1450743099978,314,1005,4,0,14.273886653679451
interaction_binary,20.0,1.9774073569615447,-1.518994873729778,0.4584124832317667,315,983,4,1,14.453224008563891
interaction_binary,20.0,1.9954066243761521,0.06546573954737367,2.060872363923526,303,984,4,2,13.950134445605306
sinusoidal_binary,0.0,0.43231375862205423,0.13718186831620405,0.5694956269382583,245,1027,4,0,0.07781637415866222
sinusoidal_binary,0.0,0.41752227993736823,0.02981146107883953,0.44733374101620776,259,1016,4,1,0.048352901269032356
sinusoidal_binary,0.0,0.4338939792553978,-0.0003665390946156477,0.43352744016078215,250,999,4,2,0.012351545567284176
sinusoidal_binary,1.0,0.38991700784219663,0.11709011299249339,0.50700712083469,389,1027,4,0,0.6881604669153322
sinusoidal_binary,1.0,0.33332090053574304,0.03227479511356324,0.3655956956493063,398,1016,4,1,0.7623017241968483
sinusoidal_binary,1.0,0.3452122300629372,-0.004539037166719828,0.3406731928962174,390,999,4,2,0.7096346926523204
sinusoidal_binary,2.0,0.25707253629499294,0.1164071072033317,0.37347964349832463,468,1027,4,0,1.414014341974161
sinusoidal_binary,2.0,0.22576810992764595,-0.0009712622954010375,0.22479684763224492,471,1016,4,1,1.4762505471246652
sinusoidal_binary,2.0,0.2875996931328854,-0.043189978800355217,0.2444097143325302,462,999,4,2,1.4096258911306476
sinusoidal_binary,3.0,0.31152975470503447,-0.024006309981488838,0.28752344472354563,480,1027,4,0,2.1398682170329923
sinusoidal_binary,3.0,0.31047455807391466,-0.10906209093631555,0.2014124671375991,480,1016,4,1,2.1901993700524827
sinusoidal_binary,3.0,0.37681179936574644,-0.10753182778161874,0.2692799715841277,472,999,4,2,2.1096170896089737
sinusoidal_binary,5.0,0.18865462172849878,-0.05870771469556668,0.1299469070329321,490,1027,4,0,3.59157596715065
sinusoidal_binary,5.0,0.2726244685049842,-0.13536421791063322,0.13726025059435096,487,1016,4,1,3.618097015908112
sinusoidal_binary,5.0,0.3579279095569616,-0.12156259383440518,0.2363653157225564,482,999,4,2,3.5095994865656275
sinusoidal_binary,7.0,0.023658081941314975,0.013435118776355837,0.03709320071767081,499,1027,4,0,5.043283717268311
sinusoidal_binary,7.0,8.584323134276682e-07,0.0010502461974948646,0.0010511046298082923,500,1016,4,1,5.045994661763743
sinusoidal_binary,7.0,0.07167805154582442,-0.024535139512660238,0.04714291203316418,497,999,4,2,4.909581883522284
sinusoidal_binary,10.0,5.5616705863733795e-09,0.007204948729105228,0.007204954290775814,500,1027,4,0,7.220845342444797
sinusoidal_binary,10.0,8.580062692063803e-10,5.1581838156449715e-05,5.1582696162718925e-05,500,1016,4,1,7.187841130547187
sinusoidal_binary,10.0,1.5449697466209287e-09,1.5867211890389407e-06,1.5882661587855616e-06,500,999,4,2,7.00955547895726
sinusoidal_binary,15.0,1.3070611260032047e-13,0.0005949403683959093,0.0005949403685266154,500,1027,4,0,10.850114717738945
sinusoidal_binary,15.0,8.952394381367773e-15,3.3830160917073894e-07,3.3830161812313334e-07,500,1016,4,1,10.757585245186267
sinusoidal_binary,15.0,1.2721157460769575e-14,1.985523404923161e-09,1.9855361260806215e-09,500,999,4,2,10.509511471348885
sinusoidal_binary,20.0,9.992007221626413e-16,4.905058062636652e-05,4.905058062736572e-05,500,1027,4,0,14.479384093033104
sinusoidal_binary,20.0,9.992007221626413e-16,2.21363104768732e-09,2.213632046888042e-09,500,1016,4,1,14.32732935982536
sinusoidal_binary,20.0,9.992007221626413e-16,2.4846262825165025e-12,2.485625483238665e-12,500,999,4,2,14.00946746374052
linear_binary,0.0,0.6729435285641059,0.007611595221314271,0.6805551237854202,244,1016,5,0,0.03966828681327151
linear_binary,0.0,0.6723464606636187,0.019200503082075104,0.6915469637456938,257,979,5,1,0.025903485447509964
linear_binary,0.0,0.679781952522746,0.007995372045189186,0.6877773245679352,250,1019,5,2,0.07670290446397826
linear_binary,1.0,0.6737227818295296,0.0038620001737409426,0.6775847820032705,278,1016,5,0,0.7022840243906879
linear_binary,1.0,0.6576882027034425,0.0278612261036979,0.6855494288071404,290,979,5,1,0.7452073311067413
linear_binary,1.0,0.6760654075098859,0.006962178524636875,0.6830275860345227,287,1019,5,2,0.6569558844773482
linear_binary,2.0,0.6524402027217033,0.005763283158835786,0.6582034858805391,312,1016,5,0,1.4173740650417606
linear_binary,2.0,0.6270330472404181,0.040749932752149,0.6677829799925671,327,979,5,1,1.4645111767659713
linear_binary,2.0,0.6399352881707725,0.019750888495870478,0.659686176666643,325,1019,5,2,1.3732586230386616
linear_binary,3.0,0.5910211936258704,0.013567927650555478,0.6045891212764258,353,1016,5,0,2.132464105692835
linear_binary,3.0,0.5717919390762533,0.06437816627105997,0.6361701053473132,364,979,5,1,2.1838150224252018
linear_binary,3.0,0.5840195675367017,0.03414128806044214,0.6181608555971438,361,1019,5,2,2.0895613615999755
linear_binary,5.0,0.44439457736417487,0.030611282169302978,0.47500585953347785,415,1016,5,0,3.562644186994982
linear_binary,5.0,0.45022147392447387,0.10016737975008627,0.5503888536745601,416,979,5,1,3.6224227137436675
linear_binary,5.0,0.43576618453714133,0.07061195891381133,0.5063781434509527,421,1019,5,2,3.5221668387226064
linear_binary,7.0,0.3080035964610204,0.03610887618120451,0.3441124726422249,452,1016,5,0,4.992824268297123
linear_binary,7.0,0.3420655987781119,0.124424176627695,0.4664897754058069,448,979,5,1,5.061030405062134
linear_binary,7.0,0.30653047919821474,0.08752929329628667,0.3940597724945014,454,1019,5,2,4.954772315845234
linear_binary,10.0,0.17749162694634146,0.026673383451060656,0.20416501039740212,478,1016,5,0,7.138094390250357
linear_binary,10.0,0.15025919241645316,0.19183586626329133,0.3420950586797445,483,979,5,1,7.218941942039823
linear_binary,10.0,0.15929962838036332,0.09188425891797197,0.2511838872983353,482,1019,5,2,7.1036805315291724
linear_binary,15.0,0.05453036940753363,0.013114254448994542,0.06764462385652817,495,1016,5,0,10.713544593505727
linear_binary,15.0,0.04945313578839281,0.16342619812244008,0.21287933391083289,496,979,5,1,10.81546117033598
linear_binary,15.0,0.04675979027518971,0.06602278974245993,0.11278258001764963,496,1019,5,2,10.685194224335744
linear_binary,20.0,0.014764037921559217,0.004629430667051215,0.019393468588610432,499,1016,5,0,14.2889947967611
linear_binary,20.0,0.0003653537263661553,0.1298032658688901,0.13016861959525625,500,979,5,1,14.41198039863213
linear_binary,20.0,0.003557041859697017,0.040809089810679745,0.044366131670376764,500,1019,5,2,14.26670791714232
interaction_binary,0.0,0.6873869862117916,-0.05686040889910782,0.6305265773126838,244,991,5,0,0.03789385953381858
interaction_binary,0.0,0.6889793503489793,-0.028320452768195392,0.6606588975807839,223,1021,5,1,0.031241847290391814
interaction_binary,0.0,0.6927780712552506,-0.05721899518826479,0.6355590760669858,223,1054,5,2,0.05107840156635313
interaction_binary,1.0,0.6745637835483722,-0.10141940108006142,0.5731443824683108,289,991,5,0,0.7554394354791395
interaction_binary,1.0,0.6858596131626371,-0.04396766356446247,0.6418919495981746,261,1021,5,1,0.7469540779385184
interaction_binary,1.0,0.6999349529706761,-0.09315701179851743,0.6067779411721587,260,1054,5,2,0.7594180415893919
interaction_binary,2.0,0.6580958060881521,-0.16376627492031726,0.49432953116783485,313,991,5,0,1.4729850114244616
interaction_binary,2.0,0.6734817861121722,-0.08777764325560267,0.5857041428565696,286,1021,5,1,1.462666308586645
interaction_binary,2.0,0.7073465566718832,-0.1646298980921509,0.5427166585797323,286,1054,5,2,1.467757681612431
interaction_binary,3.0,0.645437629158953,-0.20148511295146432,0.44395251620748866,320,991,5,0,2.1905305873697816
interaction_binary,3.0,0.6668075392516891,-0.1171592886630538,0.5496482505886353,303,1021,5,1,2.178378539234772
interaction_binary,3.0,0.7186694591568267,-0.2262437900417586,0.4924256691150681,300,1054,5,2,2.17609732163547
interaction_binary,5.0,0.6373903627670371,-0.14456895126237201,0.4928214115046651,330,991,5,0,3.6256217392604255
interaction_binary,5.0,0.7010793052970987,-0.13015374570522664,0.5709255595918721,306,1021,5,1,3.609803000531024
interaction_binary,5.0,0.7711006018345667,-0.2231931492268222,0.5479074526077445,310,1054,5,2,3.592776601681544
interaction_binary,7.0,0.6744639941970546,0.019887137216691664,0.6943511314137463,329,991,5,0,5.060712891151067
interaction_binary,7.0,0.7413738611825246,-0.11928966254164663,0.6220841986408779,316,1021,5,1,5.041227461827281
interaction_binary,7.0,0.8810789202565981,-0.14705039619130478,0.7340285240652933,308,1054,5,2,5.00945588172762
interaction_binary,10.0,0.7762436080760489,0.3483478765446526,1.1245914846207015,327,991,5,0,7.213349618987027
interaction_binary,10.0,0.8734452924075657,-0.07026341311014062,0.8031818792974251,318,1021,5,1,7.188364153771661
interaction_binary,10.0,1.1030987126153704,0.00877530065457055,1.111874013269941,305,1054,5,2,7.1344748017967365
interaction_binary,15.0,1.0025155567719808,0.8949054303410371,1.8974209871130179,329,991,5,0,10.801077498713639
interaction_binary,15.0,1.191805378806444,0.04434161722025243,1.2361469960266964,316,1021,5,1,10.766925307012297
interaction_binary,15.0,1.4425130133930193,0.2550660549680215,1.6975790683610408,316,1054,5,2,10.676173001911927
interaction_binary,20.0,1.2859490187848328,1.4239403526520888,2.7098893714369217,329,991,5,0,14.388805378440248
interaction_binary,20.0,1.5392780735091016,0.16291200469391365,1.7021900782030153,317,1021,5,1,14.345486460252928
interaction_binary,20.0,1.8772619530332786,0.5208644325821556,2.3981263856154342,316,1054,5,2,14.217871202027133
sinusoidal_binary,0.0,0.45358857830025023,0.03201039817776624,0.4855989764780165,217,1047,5,0,0.07359624027398307
sinusoidal_binary,0.0,0.44310709442185414,0.022586105406808388,0.46569319982866253,242,1017,5,1,0.09444803475901824
sinusoidal_binary,0.0,0.4230214307842414,0.024630403182247684,0.4476518339664891,254,991,5,2,0.020920555674757722
sinusoidal_binary,1.0,0.37042405182260496,0.03011733572173786,0.4005413875443428,389,1047,5,0,0.6890164843534489
sinusoidal_binary,1.0,0.32319999392170157,0.03715107712640825,0.3603510710481098,388,1017,5,1,0.6536514920858362
sinusoidal_binary,1.0,0.387394867525058,0.0021617200666975145,0.3895565875917555,389,991,5,2,0.724426930803392
sinusoidal_binary,2.0,0.2399088463499531,0.00544136816057611,0.2453502145105292,461,1047,5,0,1.4298738487512814
sinusoidal_binary,2.0,0.2170283613635851,0.00048780617286270367,0.2175161675364478,471,1017,5,1,1.366110960582862
sinusoidal_binary,2.0,0.3164074599345313,-0.0458177421765954,0.2705897177579359,452,991,5,2,1.4442422825168861
sinusoidal_binary,3.0,0.26579884521347724,-0.06324602305721697,0.20255282215626028,476,1047,5,0,2.1707312131491183
sinusoidal_binary,3.0,0.21683639059251872,-0.054249504321396386,0.16258688627112233,484,1017,5,1,2.0785704290798868
sinusoidal_binary,3.0,0.3394412154389967,-0.11790065398931429,0.2215405614496824,474,991,5,2,2.164057634230378
sinusoidal_binary,5.0,0.2799110571094676,-0.11428149453490988,0.16562956257455774,483,1047,5,0,3.6524459419447837
sinusoidal_binary,5.0,0.18687488417080178,-0.07472833258272771,0.11214655158807407,490,1017,5,1,3.503489366073938
sinusoidal_binary,5.0,0.43515655057966024,-0.2058795957823,0.22927695479736024,478,991,5,2,3.6036883376573643
sinusoidal_binary,7.0,0.040265131499426905,-0.016809619345777682,0.023455512153649223,498,1047,5,0,5.134160670740457
sinusoidal_binary,7.0,0.04829784500436348,-0.019700728007951866,0.028597116996411615,498,1017,5,1,4.928408303067991
sinusoidal_binary,7.0,0.05046807735081002,-0.02471277814757891,0.02575529920323111,498,991,5,2,5.043319041084352
sinusoidal_binary,10.0,4.3321703344605174e-08,5.8695725275846264e-05,5.873904697919087e-05,500,1047,5,0,7.356732763933966
sinusoidal_binary,10.0,1.4690372590047982e-09,7.307316544327637e-06,7.308785581586642e-06,500,1017,5,1,7.065786708559061
sinusoidal_binary,10.0,2.282009327304222e-09,3.474747403828806e-05,3.4749756047615364e-05,500,991,5,2,7.202765096224829
sinusoidal_binary,15.0,3.3126896782614725e-12,4.0862267245411985e-07,4.086259851437981e-07,500,1047,5,0,11.061019585923129
sinusoidal_binary,15.0,1.8484103136986637e-14,1.8290319401704812e-08,1.829033788580795e-08,500,1017,5,1,10.628084051044192
sinusoidal_binary,15.0,2.979483326728628e-14,2.071955477121645e-07,2.0719557750699776e-07,500,991,5,2,10.801841854792293
