activation,alpha,dgp,drift_target,drift_z,hidden,logreg_acc,logreg_auc,logreg_logloss,mlp_acc,mlp_auc,mlp_excess_acc,mlp_excess_auc,mlp_excess_logloss,mlp_logloss,n_classes,phase,seed
relu,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.966,0.701254414809402,0.33365441180947686,0.966,0.619656558275484,0.0,0.08159785653391793,-0.16405369492451544,0.16960071688496142,2,1,14
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.942,0.7458086243502453,0.5742670155772446,0.942,0.5285892085804231,0.0,0.21721941576982218,-0.34824927680214945,0.2260177387750951,2,1,0
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.6308054085831863,0.302445416132078,0.972,0.38256907701352144,0.0,0.2482363315696649,-0.04398428269691679,0.2584611334351612,2,1,1
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.974,0.6900963512873164,0.2751969637901863,0.974,0.6198072974253672,0.0,0.07028905386194917,-0.09303741285145728,0.18215955093872904,2,1,2
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.986,0.7826716893654013,0.1375198969116365,0.986,0.42480440452042884,0.0,0.3578672848449725,0.03790741839279768,0.17542731530443417,2,1,3
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.7915931804820694,0.2551795380292703,0.972,0.5182245737801293,0.0,0.2733686067019401,-0.12593134522463653,0.12924819280463376,2,1,4
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.976,0.6442964480874317,0.2519266858845629,0.976,0.4677254098360656,0.0,0.1765710382513661,-0.136486818918977,0.11543986696558592,2,1,5
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.97,0.7095532646048109,0.28941922964910083,0.97,0.5650859106529209,0.0,0.14446735395189003,-0.15457741639004946,0.13484181325905137,2,1,6
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.962,0.6537914432651275,0.4083865681243691,0.962,0.5590327169274538,0.0,0.09475872633767368,-0.24736510921719276,0.1610214589071763,2,1,7
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.96,0.7296875,0.38669883211047396,0.96,0.6728125,0.0,0.05687500000000001,-0.17746872326217025,0.2092301088483037,2,1,8
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.956,0.7571319893495626,0.44848802113189035,0.956,0.4437048307341195,0.0,0.3134271586154431,-0.2294523257831423,0.21903569534874803,2,1,9
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.7286890064667843,0.26336448839801146,0.972,0.458259847148736,0.0,0.27042915931804823,-0.06552649682647338,0.19783799157153809,2,1,10
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.7095825984714873,0.2759899150755058,0.972,0.44650205761316875,0.0,0.26308054085831856,-0.1013805855516468,0.174609329523859,2,1,11
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.964,0.7161134163208852,0.3579279095569616,0.964,0.5920931304748732,0.0,0.12402028584601199,-0.19398519986802124,0.16394270968894034,2,1,12
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.974,0.6994155741589005,0.266950252430762,0.974,0.4477965566261254,0.0,0.25161901753277516,-0.09453219663817286,0.17241805579258912,2,1,13
tanh,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.966,0.6846912678114725,0.3470708747577752,0.966,0.4736329314334429,0.0,0.21105833637802957,0.05409167207567539,0.4011625468334506,2,1,14
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.954,0.7420472153860177,0.43870184769386583,0.954,0.7439613526570049,0.0,-0.001914137270987215,-0.06486332557322233,0.3738385221206435,2,1,0
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.974,0.6731953877744432,0.2672454337564002,0.974,0.6581898594218922,0.0,0.015005528352550979,-0.1425356378039226,0.1247097959524776,2,1,1
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.964,0.6988243430152143,0.43152050263143726,0.964,0.7049331489165515,0.0,-0.006108805901337111,-0.17800173434266686,0.2535187682887704,2,1,2
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.962,0.7390305285042127,0.34188243227323595,0.962,0.7394682131524237,0.0,-0.00043768464821103414,-0.13894951739872174,0.2029329148745142,2,1,3
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.96,0.665625,0.4105104915016017,0.96,0.6641666666666668,0.0,0.0014583333333332282,-0.017908827496962376,0.3926016640046393,2,1,4
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.954,0.667578160605232,0.4876338216130972,0.954,0.6712241363594933,0.0,-0.003645975754261288,-0.24739098317950503,0.24024283843359218,2,1,5
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.962,0.7005142794616479,0.3914065508484301,0.962,0.6954809060072218,0.0,0.0050333734544261155,-0.19021995437457612,0.201186596473854,2,1,6
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.976,0.6892076502732241,0.24350589829074934,0.976,0.6941598360655737,0.0,-0.004952185792349684,-0.08872540062210466,0.15478049766864468,2,1,7
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.956,0.6578546976036517,0.4581864615788807,0.956,0.6594712818562193,0.0,-0.00161658425256761,-0.28298208713104817,0.17520437444783254,2,1,8
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.96,0.7521875,0.4177493834209956,0.96,0.7497916666666666,0.0,0.0023958333333333748,-0.186422879825438,0.2313265035955576,2,1,9
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.974,0.6801453166956246,0.29166095441369144,0.974,0.6848839045964302,0.0,-0.004738587900805613,-0.09619706825331364,0.1954638861603778,2,1,10
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.7347148736037626,0.2703328631353537,0.972,0.730893592004703,0.0,0.0038212815990595894,-0.10493494377129123,0.16539791936406248,2,1,11
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.964,0.649147072383587,0.36256776198408114,0.964,0.6312816966343937,0.0,0.017865375749193335,-0.1161869782067366,0.24638078377734454,2,1,12
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.972,0.6312463256907701,0.3017057831027187,0.972,0.6249265138154027,0.0,0.006319811875367454,-0.17612509704566304,0.1255806860570557,2,1,13
identity,0.1,sinusoidal_binary,dominant,5.0,"(8,)",0.968,0.784478305785124,0.2982342623881258,0.968,0.790418388429752,0.0,-0.005940082644627975,-0.1069087738784546,0.19132548850967118,2,1,14
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.962,0.6438341175183281,0.40215608505519795,0.962,0.6367217419849,0.0,0.007112375533428139,-0.17735402996917318,0.22480205508602477,2,1,0
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.7777634297520661,0.3198891641423734,0.968,0.7725981404958677,0.0,0.005165289256198413,-0.09096791406247781,0.22892125007989558,2,1,1
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.65599173553719,0.34018963104913813,0.968,0.649922520661157,0.0,0.006069214876033069,-0.12762916091096874,0.2125604701381694,2,1,2
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.964,0.6936376210235132,0.3691828316610681,0.964,0.7025126786537575,0.0,-0.00887505763024432,-0.18865356893971905,0.18052926272134903,2,1,3
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.681172520661157,0.3056188280503643,0.968,0.6772985537190082,0.0,0.00387396694214881,-0.14575996528757318,0.1598588627627911,2,1,4
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.954,0.6811594202898551,0.4618095820160031,0.954,0.6844407984686902,0.0,-0.003281378178835115,-0.11133416024601556,0.3504754217699875,2,1,5
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.6952479338842975,0.26502057173770277,0.968,0.6949896694214877,0.0,0.00025826446280985405,-0.08115087536876267,0.1838696963689401,2,1,6
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.962,0.7197724039829303,0.3828139774481054,0.962,0.7106904475325528,0.0,0.00908195645037746,-0.2186003836777655,0.16421359377033992,2,1,7
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.964,0.6516828031350853,0.3882578876793423,0.964,0.6861456892577226,0.0,-0.03446288612263726,-0.2319808145784181,0.15627707310092417,2,1,8
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.962,0.7933034248823723,0.3725750711291978,0.962,0.7791880949775688,0.0,0.014115329904803464,-0.2069792880427572,0.1655957830864406,2,1,9
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.972,0.6671075837742504,0.2986988019451579,0.972,0.6657848324514991,0.0,0.001322751322751281,-0.1669235127946991,0.1317752891504588,2,1,10
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.956,0.6724990490680868,0.4833739826010018,0.956,0.6750665652339293,0.0,-0.0025675161658424983,-0.12681402325067997,0.3565599593503218,2,1,11
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.6512714776632302,0.3042319717566047,0.97,0.6717525773195876,0.0,-0.02048109965635736,-0.14376503204369906,0.16046693971290565,2,1,12
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.954,0.688542521192234,0.4729385684760498,0.954,0.7011211375444353,0.0,-0.012578616352201255,-0.21546200249866226,0.25747656597738755,2,1,13
relu,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.982,0.6023987327449649,0.19173697504305953,0.982,0.6146186920117673,0.0,-0.012219959266802416,-0.08637741342419945,0.10535956161886008,2,1,14
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.702106929728413,0.30389367868143974,0.966,0.670076726342711,0.0,0.03203020338570206,-0.15942956498563035,0.1444641136958094,2,1,0
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.6639873340640604,0.3133790368692589,0.966,0.6503470953598831,0.0,0.013640238704177299,-0.0812307915229264,0.2321482453463325,2,1,1
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.974,0.696888327278471,0.279124513590659,0.974,0.7114199968409414,0.0,-0.014531669562470317,-0.16146031467277872,0.11766419891788026,2,1,2
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.972,0.7536743092298648,0.2635030195865813,0.972,0.735302763080541,0.0,0.018371546149323792,-0.11938288688942914,0.14412013269715215,2,1,3
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.6791752577319587,0.3418958108745476,0.97,0.6630927835051547,0.0,0.01608247422680409,-0.20760732390667214,0.1342884869678755,2,1,4
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.7266270661157024,0.3000449689169554,0.968,0.7259814049586777,0.0,0.0006456611570246906,-0.09130521230112204,0.20873975661583338,2,1,5
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.6827221074380165,0.3235939291774386,0.968,0.6694214876033058,0.0,0.013300619834710758,-0.17893573858019463,0.144658190597244,2,1,6
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.96,0.7043750000000001,0.41014536910550636,0.96,0.6869791666666667,0.0,0.017395833333333388,-0.1864138488931292,0.22373152021237716,2,1,7
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.6720274914089347,0.2978664401994905,0.97,0.6718900343642611,0.0,0.00013745704467360564,-0.08531477487652062,0.21255166532296987,2,1,8
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.96,0.7325,0.42016856191614455,0.96,0.7330208333333332,0.0,-0.0005208333333331927,-0.2325127547180553,0.18765580719808925,2,1,9
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.976,0.5758196721311475,0.24898798003672964,0.976,0.5309084699453552,0.0,0.044911202185792254,-0.1323225253805914,0.11666545465613826,2,1,10
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.7278350515463918,0.29684033603292287,0.97,0.7121649484536083,0.0,0.015670103092783494,-0.16821664891173355,0.12862368712118932,2,1,11
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.643724173553719,0.31687977470033574,0.968,0.6204803719008265,0.0,0.023243801652892526,-0.1745620626534009,0.14231771204693483,2,1,12
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.96,0.6658333333333334,0.4350460817512833,0.96,0.635625,0.0,0.030208333333333393,-0.24255613016023303,0.19248995159105026,2,1,13
tanh,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.6729896907216495,0.29888833444042695,0.97,0.5957388316151202,0.0,0.07725085910652929,-0.010617232321351311,0.28827110211907564,2,1,14
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.982,0.7743833446481104,0.17893522139883447,0.982,0.7709889115184431,0.0,0.0033944331296673624,-0.08542747272827635,0.09350774867055812,2,1,0
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.956,0.7502852795739826,0.3961205595691004,0.956,0.74885888170407,0.0,0.00142639786991261,-0.228670867570445,0.16744969199865542,2,1,1
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.7549628547071002,0.3157082253612132,0.966,0.7548410668615271,0.0,0.00012178784557315137,-0.044217781249945465,0.2714904441112677,2,1,2
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.6729996346364633,0.333553237391717,0.966,0.6762879064669346,0.0,-0.003288271830471312,-0.15445933420751415,0.17909390318420285,2,1,3
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.972,0.7811581422692534,0.2628335932539128,0.972,0.7768959435626103,0.0,0.004262198706643128,-0.1220618445574666,0.1407717486964462,2,1,4
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.6009012300572403,0.35987237790928667,0.966,0.6009012300572403,0.0,0.0,-0.028866192409273073,0.3310061855000136,2,1,5
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.7162964876033058,0.3097026121752423,0.968,0.7164256198347108,0.0,-0.00012913223140498253,-0.03563319620277122,0.2740694159724711,2,1,6
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.954,0.748792270531401,0.42023275403120375,0.954,0.7484276729559749,0.0,0.0003645975754260622,-0.06575491906424302,0.3544778349669607,2,1,7
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.962,0.6745814640551483,0.39414042094968665,0.962,0.6711894080315134,0.0,0.003392056023634904,-0.2174416161890484,0.17669880476063826,2,1,8
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.6283574380165289,0.34438214654329785,0.968,0.6274535123966942,0.0,0.0009039256198346557,-0.044913953776061,0.29946819276723685,2,1,9
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.976,0.7774931693989071,0.2179175326534564,0.976,0.7807377049180328,0.0,-0.0032445355191257352,-0.11338153214134086,0.10453600051211553,2,1,10
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.97,0.7231615120274913,0.32648388854440114,0.97,0.7194501718213058,0.0,0.003711340206185576,-0.1140277178437995,0.21245617070060163,2,1,11
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.966,0.7682377298745586,0.31581063531250225,0.966,0.7689684569479965,0.0,-0.000730727073437909,-0.13797703102284856,0.1778336042896537,2,1,12
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.968,0.7152634297520661,0.2976967012849297,0.968,0.7169421487603306,0.0,-0.0016787190082644399,-0.15615209892958354,0.14154460235534616,2,1,13
identity,1.0,sinusoidal_binary,dominant,5.0,"(100,)",0.98,0.7516326530612245,0.19769064887035795,0.98,0.7514285714285716,0.0,0.00020408163265295265,-0.10193950496505061,0.09575114390530734,2,1,14
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.978,0.65439672801636,0.22243362320577864,0.978,0.7183491355270495,0.0,-0.06395240751068954,-0.1203052023049827,0.10212842090079594,2,1,0
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.97,0.6353264604810996,0.29902792010129264,0.97,0.6672164948453607,0.0,-0.03189003436426108,-0.1078724180784272,0.19115550202286544,2,1,1
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.966,0.6939471440750213,0.3371197595050844,0.966,0.6739739374010474,0.0,0.019973206673973953,-0.07358582662857055,0.26353393287651383,2,1,2
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.958,0.7512675216224276,0.44764824228521016,0.958,0.7763197136892336,0.0,-0.02505219206680598,-0.23371092468013793,0.21393731760507223,2,1,3
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.978,0.5737125859825246,0.23529461289937992,0.978,0.5625580963004275,0.0,0.01115448968209709,-0.11169160298863266,0.12360300991074726,2,1,4
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.97,0.6376632302405497,0.30947074525025076,0.97,0.6457731958762887,0.0,-0.008109965635738958,-0.0966364735474593,0.21283427170279146,2,1,5
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.964,0.7320193637621024,0.33737326833801706,0.964,0.7192254495159061,0.0,0.012793914246196358,-0.1889211480219962,0.14845212031602087,2,1,6
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.966,0.6738521495554743,0.36464616853169846,0.966,0.6445012787723785,0.0,0.02935087078309584,-0.02607552088135401,0.33857064765034445,2,1,7
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.972,0.676954732510288,0.2969622500943843,0.972,0.6843033509700176,0.0,-0.007348618459729561,-0.13343506342637856,0.16352718666800575,2,1,8
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.6767820247933884,0.3269555993937754,0.968,0.6292613636363635,0.0,0.04752066115702491,-0.180933751712089,0.14602184768168638,2,1,9
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.96,0.7448958333333333,0.39095919699072623,0.96,0.7652083333333333,0.0,-0.020312499999999956,-0.11641071897091931,0.2745484780198069,2,1,10
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.948,0.7042356377799417,0.49342321400912154,0.948,0.698961376176566,0.0,0.005274261603375741,-0.1627895823344807,0.3306336316746408,2,1,11
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.962,0.6674690885217202,0.3654922348761389,0.962,0.6772075719444142,0.0,-0.009738483422694011,-0.09664416753769345,0.26884806733844546,2,1,12
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.98,0.816734693877551,0.17214398021340754,0.98,0.8248979591836735,0.0,-0.008163265306122436,-0.05280844733860972,0.11933553287479783,2,1,13
relu,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.96,0.6871875,0.38516953602511905,0.96,0.6236458333333333,0.0,0.06354166666666661,-0.21478838365351038,0.17038115237160867,2,1,14
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.966,0.6692242114236999,0.37230104962490246,0.966,0.5524296675191815,0.0,0.11679454390451838,-0.2180559036323418,0.15424514599256064,2,1,0
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.944,0.6918129539951574,0.5609847465820804,0.944,0.6119098062953996,0.0,0.07990314769975781,-0.34158548481548934,0.21939926176659105,2,1,1
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.7377324380165289,0.2941702856754611,0.968,0.700025826446281,0.0,0.037706611570247905,-0.15031335130231435,0.14385693437314676,2,1,2
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.964,0.7022821576763486,0.33234962229732706,0.964,0.6151452282157677,0.0,0.08713692946058094,-0.15890818518283573,0.17344143711449134,2,1,3
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.97,0.6812371134020618,0.3176493123320662,0.97,0.6523711340206186,0.0,0.028865979381443196,-0.18186451286403982,0.1357847994680264,2,1,4
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.972,0.6990005878894768,0.25339964904690815,0.972,0.677689594356261,0.0,0.02131099353321586,0.018506936663962692,0.27190658571087084,2,1,5
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.97,0.6768384879725085,0.30316200366097906,0.97,0.5725085910652921,0.0,0.10432989690721639,-0.08134392076618918,0.22181808289478988,2,1,6
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.972,0.7629335684891241,0.26217083384167894,0.972,0.6659318048206937,0.0,0.09700176366843039,-0.11230029073082332,0.14987054311085563,2,1,7
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.974,0.8139314484283684,0.2288166944586436,0.974,0.6267572263465487,0.0,0.18717422208181966,-0.09627271129227633,0.13254398316636729,2,1,8
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.978,0.7901096858152072,0.19976146843506706,0.978,0.721881390593047,0.0,0.06822829522216023,-0.09025412491676028,0.10950734351830678,2,1,9
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.962,0.6975599080862239,0.39342830648238253,0.962,0.5625341941131415,0.0,0.13502571397308238,-0.2142344454204677,0.17919386106191482,2,1,10
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.966,0.7220801364023871,0.3415404895721767,0.966,0.4630373888685909,0.0,0.2590427475337962,-0.191236181703388,0.1503043078687887,2,1,11
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.7131973140495869,0.32260810571478304,0.968,0.6605113636363636,0.0,0.052685950413223215,-0.17723115140950602,0.14537695430527703,2,1,12
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.954,0.7924528301886793,0.47857695884442275,0.954,0.6217300154953969,0.0,0.17072281469328243,-0.2713731205809315,0.20720383826349126,2,1,13
tanh,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.964,0.7429691101890272,0.3530884220165467,0.964,0.6423467035500231,0.0,0.10062240663900412,-0.1989755091963972,0.15411291282014952,2,1,14
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.6568956611570248,0.34387631008904873,0.968,0.6584452479338844,0.0,-0.0015495867768595684,-0.05147457972039937,0.29240173036864936,2,1,0
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.972,0.6660787771898884,0.30702697044842703,0.972,0.6521164021164021,0.0,0.0139623750734863,-0.13512473352027807,0.17190223692814896,2,1,1
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.96,0.7405208333333333,0.35620961753695257,0.96,0.7362500000000001,0.0,0.004270833333333224,-0.14041620648474576,0.2157934110522068,2,1,2
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.986,0.7635467980295566,0.1299113247399937,0.986,0.7745580991017097,0.0,-0.01101130107215309,-0.05847789765003478,0.07143342708995892,2,1,3
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.954,0.6783337890803025,0.4879826535521448,0.954,0.680977121502142,0.0,-0.0026433324218394505,-0.01496395911604581,0.473018694436099,2,1,4
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.7213326446280992,0.31726775436743515,0.968,0.7221074380165289,0.0,-0.0007747933884296732,-0.08462705879884011,0.23264069556859504,2,1,5
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.7837035123966942,0.2976708322495012,0.968,0.7798295454545454,0.0,0.00387396694214881,-0.13000729825485302,0.16766353399464817,2,1,6
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.964,0.6285154449054865,0.3798396284370724,0.964,0.6295527893038266,0.0,-0.0010373443983401343,-0.13627890489441416,0.24356072354265826,2,1,7
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.972,0.6059670781893004,0.2899748885068296,0.972,0.5962669018224573,0.0,0.00970017636684306,-0.12269891798556495,0.16727597052126467,2,1,8
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.968,0.759297520661157,0.29441132204992315,0.968,0.7599431818181818,0.0,-0.0006456611570248016,-0.011558461455516533,0.2828528605944066,2,1,9
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.962,0.6379253747674801,0.3718271857265712,0.962,0.6352992668782143,0.0,0.002626107889265872,-0.08136991102870955,0.29045727469786164,2,1,10
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.962,0.6470073312178576,0.3683774606562175,0.962,0.6462413830834883,0.0,0.0007659481343692542,-0.10523022544678995,0.26314723520942757,2,1,11
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.97,0.7323711340206184,0.32402668741039314,0.97,0.7275601374570447,0.0,0.004810996563573644,-0.008061081662221192,0.31596560574817195,2,1,12
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.964,0.7306362378976486,0.34211213145792135,0.964,0.7328261871830336,0.0,-0.0021899492853849623,-0.14030053154952912,0.20181159990839223,2,1,13
identity,1.0,sinusoidal_binary,dominant,5.0,"(32, 16)",0.976,0.8442622950819673,0.18909667437082198,0.976,0.84375,0.0,0.0005122950819672623,-0.011892802460952256,0.17720387190986972,2,1,14
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.962,0.6139621402779297,0.4280867395794091,0.962,0.5333187438450596,0.0,0.08064339643287011,-0.25696056950053725,0.17112617007887185,2,1,0
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.964,0.7429691101890272,0.33491196182624416,0.964,0.7098893499308437,0.0,0.03307976025818349,-0.12555603825092956,0.2093559235753146,2,1,1
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.966,0.7301181342102059,0.32893701001462106,0.966,0.7156253805870174,0.0,0.01449275362318847,-0.08981293016313319,0.23912407985148787,2,1,2
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.96,0.6921875,0.39745211505760647,0.96,0.6854166666666667,0.0,0.0067708333333332815,-0.10740769280063583,0.29004442225697064,2,1,3
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.972,0.7798353909465021,0.24638773699412578,0.972,0.7641093474426808,0.0,0.01572604350382134,-0.08189091736130841,0.16449681963281737,2,1,4
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.976,0.6530054644808744,0.23437711432839842,0.976,0.5701844262295082,0.0,0.08282103825136622,-0.1127269174936175,0.12165019683478091,2,1,5
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.96,0.6675000000000001,0.43018732282336986,0.96,0.625625,0.0,0.04187500000000011,-0.1477818387095587,0.28240548411381117,2,1,6
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.972,0.7210464432686655,0.277521817334134,0.972,0.7073780129335685,0.0,0.013668430335097015,-0.1187534470004693,0.1587683703336647,2,1,7
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.968,0.6101497933884298,0.343061424334496,0.968,0.6076962809917356,0.0,0.002453512396694224,-0.11225687946557275,0.23080454486892324,2,1,8
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.964,0.6418856615952051,0.345762138894773,0.964,0.6338174273858921,0.0,0.008068234209313019,-0.16236969503302803,0.18339244386174494,2,1,9
relu,1.0,sinusoidal_binary,dominant,5.0,"(16,)",0.96,0.7466666666666666,0.352491227019406,0.96,0.6914583333333334,0.0,0.05520833333333319,-0.18848265171861084,0.16400857530079516,2,1,10
