activation,alpha,dgp,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
tanh,0.1,interaction,dominant,10.0,"(100,)",3.688755983770828,-3.6399282415862695,1,0.04882774218455832,4
tanh,0.1,interaction,dominant,10.0,"(100,)",3.2215162137055593,-3.0826661921805663,1,0.13885002152499282,5
tanh,0.1,interaction,dominant,10.0,"(100,)",3.146302315026766,-3.062392753004313,1,0.08390956202245303,6
tanh,0.1,interaction,dominant,10.0,"(100,)",2.9849649218578653,-2.858929991850909,1,0.12603493000695654,7
tanh,0.1,interaction,dominant,10.0,"(100,)",3.6016917311385,-3.519946512413793,1,0.08174521872470708,8
tanh,0.1,interaction,dominant,10.0,"(100,)",2.675403455679707,-2.6163392143873994,1,0.059064241292307695,9
tanh,0.1,interaction,dominant,10.0,"(100,)",3.2237098363946437,-3.128833873552762,1,0.09487596284188171,10
tanh,0.1,interaction,dominant,10.0,"(100,)",3.2254246879653574,-3.1548823922076155,1,0.07054229575774185,11
tanh,0.1,interaction,dominant,10.0,"(100,)",3.705707266986979,-3.6203698036850156,1,0.08533746330196346,12
tanh,0.1,interaction,dominant,10.0,"(100,)",3.1854780962985627,-3.0775035728610147,1,0.10797452343754821,13
tanh,0.1,interaction,dominant,10.0,"(100,)",3.0508034829480595,-2.9673103382639465,1,0.08349314468411284,14
identity,0.1,interaction,dominant,10.0,"(100,)",0.0021264739659551113,0.12043846528904711,1,0.12256493925500223,0
identity,0.1,interaction,dominant,10.0,"(100,)",0.01303566903658937,0.09522434311649153,1,0.1082600121530809,1
identity,0.1,interaction,dominant,10.0,"(100,)",0.0016702671422866855,0.12553478790195194,1,0.12720505504423862,2
identity,0.1,interaction,dominant,10.0,"(100,)",0.027469328476567134,0.06362622041917265,1,0.09109554889573979,3
identity,0.1,interaction,dominant,10.0,"(100,)",-0.00527917848434023,0.012217851056891216,1,0.006938672572550986,4
identity,0.1,interaction,dominant,10.0,"(100,)",-0.00045116467348538247,0.10991225996799936,1,0.10946109529451398,5
identity,0.1,interaction,dominant,10.0,"(100,)",0.002860309962984031,0.10647874887829456,1,0.10933905884127859,6
identity,0.1,interaction,dominant,10.0,"(100,)",-0.0038976087750093313,0.10694503423661039,1,0.10304742546160106,7
identity,0.1,interaction,dominant,10.0,"(100,)",-0.0012001612582812626,0.11425387728295322,1,0.11305371602467196,8
identity,0.1,interaction,dominant,10.0,"(100,)",-0.0021268491639756526,0.09505376098214391,1,0.09292691181816826,9
identity,0.1,interaction,dominant,10.0,"(100,)",-0.0011794142064125435,0.12999164345139858,1,0.12881222924498603,10
identity,0.1,interaction,dominant,10.0,"(100,)",0.001595284266819319,0.11346146305309646,1,0.11505674731991578,11
identity,0.1,interaction,dominant,10.0,"(100,)",0.0020072156847320555,0.11607906609053387,1,0.11808628177526592,12
identity,0.1,interaction,dominant,10.0,"(100,)",0.0034078512167119435,0.09938530622076003,1,0.10279315743747197,13
identity,0.1,interaction,dominant,10.0,"(100,)",0.0029644713663222744,0.12068304547440334,1,0.12364751684072561,14
relu,0.1,interaction,dominant,10.0,"(32, 16)",0.16882392914353306,-0.042274754318802676,1,0.12654917482473038,0
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.13661480453194919,0.2339025198946617,1,0.09728771536271252,1
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.03625773756414419,0.1866656063605776,1,0.15040786879643342,2
relu,0.1,interaction,dominant,10.0,"(32, 16)",0.27485662499843344,-0.22863176053947143,1,0.04622486445896201,3
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.014390849964111108,0.12676032923698732,1,0.11236947927287622,4
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.14665892732739072,0.26005652408485214,1,0.11339759675746142,5
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.2389784011746151,0.32672471157486804,1,0.08774631040025294,6
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.32920218903210197,0.39666470103745344,1,0.06746251200535147,7
relu,0.1,interaction,dominant,10.0,"(32, 16)",0.0040772927046290874,0.08605332527864495,1,0.09013061798327404,8
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.003130462180355509,0.06877982386245585,1,0.06564936168210034,9
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.28601536268578476,0.3477169706384635,1,0.06170160795267876,10
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.12455088360311894,0.21511531418047802,1,0.09056443057735908,11
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.3381785605645605,0.40381381721574494,1,0.06563525665118441,12
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.19155474951441087,0.25012523009546705,1,0.058570480581056183,13
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.236553686361074,0.3109558031886278,1,0.07440211682755382,14
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.650730282167469,-6.561829110175428,1,0.08890117199204117,0
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.695005158656716,-6.6518747906583835,1,0.0431303679983327,1
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.190604574697947,-6.08407653572073,1,0.10652803897721652,2
tanh,0.1,interaction,dominant,10.0,"(32, 16)",7.21745644212215,-7.1274328995256795,1,0.09002354259647072,3
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.608942868226969,-6.51984802972609,1,0.08909483850087963,4
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.298667654926275,-6.197648871519199,1,0.10101878340707637,5
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.108499962637036,-6.00929082884087,1,0.09920913379616614,6
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.733191544770712,-6.6457335905786135,1,0.08745795419209845,7
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.343376637308803,-6.277215274068112,1,0.06616136324069088,8
tanh,0.1,interaction,dominant,10.0,"(32, 16)",7.119225070620764,-7.030512844962217,1,0.08871222565854586,9
tanh,0.1,interaction,dominant,10.0,"(32, 16)",5.422502031336499,-5.350737533375148,1,0.07176449796135076,10
tanh,0.1,interaction,dominant,10.0,"(32, 16)",5.945008770024314,-5.827007251533872,1,0.11800151849044227,11
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.238878281290675,-6.184042720931353,1,0.05483556035932202,12
tanh,0.1,interaction,dominant,10.0,"(32, 16)",6.177796437780372,-6.097758609262157,1,0.0800378285182145,13
tanh,0.1,interaction,dominant,10.0,"(32, 16)",5.758632578989716,-5.661602659557047,1,0.0970299194326697,14
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.0017604315394316172,0.13482320402464076,1,0.13658363556407238,0
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.006312039503589717,0.04600472822307167,1,0.052316767726661384,1
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.0011449942673609215,0.053475856604433214,1,0.05233086233707229,2
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.0014027063792252381,0.08042191605599114,1,0.0790192096767659,3
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.0056854524472175205,0.07500161947994677,1,0.08068707192716429,4
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.027979535335474814,0.05745775956176591,1,0.08543729489724072,5
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.02033589686456594,0.1045139080203904,1,0.08417801115582446,6
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.008265648354328081,0.10132884747600757,1,0.10959449583033565,7
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.0036849818356510244,0.09306933359305358,1,0.08938435175740256,8
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.0049698599186684955,0.09963662135258933,1,0.10460648127125782,9
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.010683764882211899,0.11463791072277041,1,0.10395414584055851,10
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.002111709300492648,0.09474761794989284,1,0.09685932725038549,11
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.002398554342482595,0.06594029288765502,1,0.06833884723013761,12
identity,0.1,interaction,dominant,10.0,"(32, 16)",0.00013002991322241808,0.08635041494851725,1,0.08648044486173967,13
identity,0.1,interaction,dominant,10.0,"(32, 16)",-0.0022566927645301105,0.1143167131023316,1,0.11206002033780149,14
relu,0.1,interaction,dominant,10.0,"(16,)",0.48534263169030234,-0.39439315163980027,1,0.09094948005050207,0
relu,0.1,interaction,dominant,10.0,"(16,)",0.6079164213632793,-0.4799272585562717,1,0.12798916280700756,1
relu,0.1,interaction,dominant,10.0,"(16,)",0.4553251272986164,-0.3796524858889905,1,0.07567264140962593,2
relu,0.1,interaction,dominant,10.0,"(16,)",0.6309714576235795,-0.5534125560917704,1,0.07755890153180911,3
relu,0.1,interaction,dominant,10.0,"(16,)",0.8170456482837005,-0.698270835268888,1,0.11877481301481252,4
relu,0.1,interaction,dominant,10.0,"(16,)",0.10402203610946847,0.028642642535246288,1,0.13266467864471476,5
relu,0.1,interaction,dominant,10.0,"(16,)",0.5672012064183106,-0.46561624211157926,1,0.10158496430673136,6
relu,0.1,interaction,dominant,10.0,"(16,)",0.24176095163284395,-0.12976255345282373,1,0.11199839818002022,7
relu,0.1,interaction,dominant,10.0,"(16,)",0.6785661920056316,-0.6221206727701991,1,0.056445519235432506,8
relu,0.1,interaction,dominant,10.0,"(16,)",0.41800661592303345,-0.3342684683044119,1,0.08373814761862153,9
relu,0.1,interaction,dominant,10.0,"(16,)",0.4636999193002419,-0.3215760411458264,1,0.14212387815441552,10
relu,0.1,interaction,dominant,10.0,"(16,)",0.20393517925193405,-0.08266719739070827,1,0.12126798186122578,11
relu,0.1,interaction,dominant,10.0,"(16,)",0.302501586906745,-0.21518740291557292,1,0.08731418399117208,12
relu,0.1,interaction,dominant,10.0,"(16,)",0.3773235027882713,-0.21848893440011286,1,0.15883456838815846,13
relu,0.1,interaction,dominant,10.0,"(16,)",0.13623618160822992,-0.08671411581209387,1,0.04952206579613605,14
tanh,0.1,interaction,dominant,10.0,"(16,)",6.688363049621285,-6.608542071312495,1,0.07982097830878965,0
tanh,0.1,interaction,dominant,10.0,"(16,)",7.053960479938551,-6.998188740204688,1,0.05577173973386307,1
tanh,0.1,interaction,dominant,10.0,"(16,)",6.658197941763944,-6.538354980339685,1,0.11984296142425888,2
tanh,0.1,interaction,dominant,10.0,"(16,)",5.995837373232746,-5.887240599715614,1,0.10859677351713115,3
tanh,0.1,interaction,dominant,10.0,"(16,)",6.74468581933422,-6.631565035424673,1,0.11312078390954672,4
tanh,0.1,interaction,dominant,10.0,"(16,)",6.334336743242112,-6.2337718475291775,1,0.10056489571293414,5
tanh,0.1,interaction,dominant,10.0,"(16,)",5.587243759650509,-5.516220874303247,1,0.07102288534726098,6
tanh,0.1,interaction,dominant,10.0,"(16,)",6.337723813657673,-6.292489242784629,1,0.0452345708730445,7
tanh,0.1,interaction,dominant,10.0,"(16,)",6.457799217015658,-6.395240076329224,1,0.06255914068643453,8
tanh,0.1,interaction,dominant,10.0,"(16,)",6.889329728334388,-6.788461803623257,1,0.10086792471113148,9
tanh,0.1,interaction,dominant,10.0,"(16,)",6.8194427624056235,-6.776418070194394,1,0.04302469221122951,10
tanh,0.1,interaction,dominant,10.0,"(16,)",6.006482791952132,-5.857604885355824,1,0.14887790659630928,11
tanh,0.1,interaction,dominant,10.0,"(16,)",7.191160860344884,-7.085839412347044,1,0.1053214479978406,12
tanh,0.1,interaction,dominant,10.0,"(16,)",6.720035409513931,-6.628007414923001,1,0.09202799459093058,13
tanh,0.1,interaction,dominant,10.0,"(16,)",6.457362395939657,-6.346870305273573,1,0.11049209066608412,14
identity,0.1,interaction,dominant,10.0,"(16,)",-0.006125326206570358,0.08435369616075195,1,0.07822836995418159,0
identity,0.1,interaction,dominant,10.0,"(16,)",0.0007374075806365621,0.09667792636006844,1,0.097415333940705,1
identity,0.1,interaction,dominant,10.0,"(16,)",0.0004013198273381535,0.05414430826948613,1,0.054545628096824283,2
identity,0.1,interaction,dominant,10.0,"(16,)",0.0012660026145642211,0.07847433165606543,1,0.07974033427062965,3
identity,0.1,interaction,dominant,10.0,"(16,)",-0.00983646117401038,0.09134361253546264,1,0.08150715136145226,4
identity,0.1,interaction,dominant,10.0,"(16,)",-0.0027850988996043213,0.11034250612155672,1,0.1075574072219524,5
identity,0.1,interaction,dominant,10.0,"(16,)",0.0017060985301372567,0.09519736620427077,1,0.09690346473440803,6
identity,0.1,interaction,dominant,10.0,"(16,)",-0.003599532798535643,0.10888966128251398,1,0.10529012848397834,7
identity,0.1,interaction,dominant,10.0,"(16,)",-0.0037471576847278865,0.07124336985385793,1,0.06749621216913004,8
identity,0.1,interaction,dominant,10.0,"(16,)",-0.00022739787681125279,0.12573355152844867,1,0.12550615365163742,9
identity,0.1,interaction,dominant,10.0,"(16,)",0.0020492676125838383,0.06833985717611912,1,0.07038912478870296,10
identity,0.1,interaction,dominant,10.0,"(16,)",-0.00027450412781782063,0.10027294594220781,1,0.09999844181439,11
identity,0.1,interaction,dominant,10.0,"(16,)",0.019365047264190416,0.09266487834524184,1,0.11202992560943226,12
identity,0.1,interaction,dominant,10.0,"(16,)",0.002985275373350915,0.10536542979699282,1,0.10835070517034373,13
identity,0.1,interaction,dominant,10.0,"(16,)",-0.0013078737751274216,0.13351364208258698,1,0.13220576830745956,14
relu,0.1,interaction,dominant,10.0,"(8,)",0.41308608838546246,-0.33477892007202326,1,0.0783071683134392,0
relu,0.1,interaction,dominant,10.0,"(8,)",0.0744245591258601,0.04178677548235887,1,0.11621133460821897,1
relu,0.1,interaction,dominant,10.0,"(8,)",-0.1834771764988169,0.30281868082904084,1,0.11934150433022395,2
relu,0.1,interaction,dominant,10.0,"(8,)",0.3250864361629242,-0.2401022137257216,1,0.0849842224372026,3
relu,0.1,interaction,dominant,10.0,"(8,)",0.6092744113115374,-0.5305507654529067,1,0.07872364585863068,4
relu,0.1,interaction,dominant,10.0,"(8,)",0.3552414743328409,-0.23790724906012373,1,0.1173342252727172,5
relu,0.1,interaction,dominant,10.0,"(8,)",0.9657978081225245,-0.8203878581518798,1,0.14540994997064471,6
relu,0.1,interaction,dominant,10.0,"(8,)",1.136662254937022,-1.0713504691009583,1,0.06531178583606367,7
relu,0.1,interaction,dominant,10.0,"(8,)",0.5796276954105446,-0.4898354238453595,1,0.0897922715651851,8
relu,0.1,interaction,dominant,10.0,"(8,)",0.8592819487206748,-0.8024099995340697,1,0.0568719491866051,9
relu,0.1,interaction,dominant,10.0,"(8,)",0.05329978750412678,0.04356043167967294,1,0.09686021918379972,10
relu,0.1,interaction,dominant,10.0,"(8,)",0.1519931119337682,-0.09202253854118592,1,0.05997057339258227,11
relu,0.1,interaction,dominant,10.0,"(8,)",0.46715963379820213,-0.3609842393031377,1,0.10617539449506441,12
relu,0.1,interaction,dominant,10.0,"(8,)",0.4799585321158699,-0.38792822115009407,1,0.09203031096577585,13
relu,0.1,interaction,dominant,10.0,"(8,)",0.31502188980864687,-0.21315715312794237,1,0.1018647366807045,14
tanh,0.1,interaction,dominant,10.0,"(8,)",7.347767964488265,-7.241733192109809,1,0.10603477237845638,0
tanh,0.1,interaction,dominant,10.0,"(8,)",7.77721148557237,-7.729335467578911,1,0.04787601799345864,1
tanh,0.1,interaction,dominant,10.0,"(8,)",7.660907042696634,-7.565334126021066,1,0.09557291667556855,2
tanh,0.1,interaction,dominant,10.0,"(8,)",8.385477994246065,-8.267347704195522,1,0.11813029005054188,3
tanh,0.1,interaction,dominant,10.0,"(8,)",7.44599219833293,-7.353500193428026,1,0.09249200490490372,4
tanh,0.1,interaction,dominant,10.0,"(8,)",7.526563762321576,-7.425815906365843,1,0.10074785595573288,5
tanh,0.1,interaction,dominant,10.0,"(8,)",8.047713109095838,-7.983641416213999,1,0.06407169288183945,6
tanh,0.1,interaction,dominant,10.0,"(8,)",6.978084041703333,-6.866516501424254,1,0.11156754027907967,7
tanh,0.1,interaction,dominant,10.0,"(8,)",8.236586670576024,-8.136359507102041,1,0.10022716347398297,8
tanh,0.1,interaction,dominant,10.0,"(8,)",8.044752391749808,-7.969339798182052,1,0.07541259356775676,9
tanh,0.1,interaction,dominant,10.0,"(8,)",6.313224586149473,-6.206203600334973,1,0.1070209858144997,10
tanh,0.1,interaction,dominant,10.0,"(8,)",6.710848762337407,-6.618937445482733,1,0.0919113168546738,11
tanh,0.1,interaction,dominant,10.0,"(8,)",7.583410881587684,-7.48843907623203,1,0.09497180535565442,12
tanh,0.1,interaction,dominant,10.0,"(8,)",7.343119329703337,-7.279074058214045,1,0.0640452714892924,13
tanh,0.1,interaction,dominant,10.0,"(8,)",6.8954556250594194,-6.8194006199004935,1,0.07605500515892549,14
identity,0.1,interaction,dominant,10.0,"(8,)",-0.005982289936294349,0.13685710313039157,1,0.13087481319409722,0
identity,0.1,interaction,dominant,10.0,"(8,)",0.011936322139981304,0.08696717893694217,1,0.09890350107692347,1
identity,0.1,interaction,dominant,10.0,"(8,)",0.009820636051427023,0.0888336906602929,1,0.09865432671171992,2
identity,0.1,interaction,dominant,10.0,"(8,)",0.009266745132036625,0.048403259068250604,1,0.05767000420028723,3
identity,0.1,interaction,dominant,10.0,"(8,)",-0.002536024460736197,0.07052565994844051,1,0.06798963548770431,4
identity,0.1,interaction,dominant,10.0,"(8,)",-0.00870781938612808,0.07596192181543149,1,0.06725410242930341,5
identity,0.1,interaction,dominant,10.0,"(8,)",0.0014997537035481567,0.08898788166891769,1,0.09048763537246585,6
identity,0.1,interaction,dominant,10.0,"(8,)",-0.006789099746038252,0.09277763488904078,1,0.08598853514300253,7
identity,0.1,interaction,dominant,10.0,"(8,)",-0.002335706217056255,0.08342354524943141,1,0.08108783903237515,8
identity,0.1,interaction,dominant,10.0,"(8,)",0.0015015962470826816,0.056336214974402554,1,0.057837811221485236,9
identity,0.1,interaction,dominant,10.0,"(8,)",0.0001153058050210598,0.11776658526259276,1,0.11788189106761382,10
identity,0.1,interaction,dominant,10.0,"(8,)",-0.0009107983580189938,0.06720209228759422,1,0.06629129392957522,11
identity,0.1,interaction,dominant,10.0,"(8,)",0.021835996362339904,0.07340337302759181,1,0.09523936938993172,12
identity,0.1,interaction,dominant,10.0,"(8,)",0.02954498152907392,0.08064002966791317,1,0.11018501119698709,13
identity,0.1,interaction,dominant,10.0,"(8,)",0.0027851777701658476,0.0964347727303877,1,0.09921995050055354,14
relu,1.0,interaction,dominant,10.0,"(100,)",-0.032030075283427495,0.1072047831704892,1,0.07517470788706171,0
relu,1.0,interaction,dominant,10.0,"(100,)",-0.16621180413344339,0.22991167869545315,1,0.06369987456200976,1
relu,1.0,interaction,dominant,10.0,"(100,)",-0.13970624690718692,0.2499804944006757,1,0.1102742474934888,2
relu,1.0,interaction,dominant,10.0,"(100,)",-0.15947138967961416,0.2323935483193127,1,0.07292215863969853,3
relu,1.0,interaction,dominant,10.0,"(100,)",-0.013386206751758056,0.11906860106767958,1,0.10568239431592152,4
relu,1.0,interaction,dominant,10.0,"(100,)",-0.03317488620033027,0.15413960639501434,1,0.12096472019468407,5
relu,1.0,interaction,dominant,10.0,"(100,)",-0.2929198299455332,0.39109250331180456,1,0.09817267336627133,6
relu,1.0,interaction,dominant,10.0,"(100,)",0.01189927905568866,0.05991642394411034,1,0.071815702999799,7
relu,1.0,interaction,dominant,10.0,"(100,)",0.08811557531540382,0.03886204113327907,1,0.12697761644868288,8
relu,1.0,interaction,dominant,10.0,"(100,)",-0.0318052386321277,0.16007256248613577,1,0.12826732385400808,9
relu,1.0,interaction,dominant,10.0,"(100,)",-0.07986926473072009,0.1984649362407609,1,0.1185956715100408,10
relu,1.0,interaction,dominant,10.0,"(100,)",0.023389302683413882,0.09195208774371333,1,0.11534139042712721,11
relu,1.0,interaction,dominant,10.0,"(100,)",-0.16159329540676215,0.25020618304736353,1,0.08861288764060138,12
relu,1.0,interaction,dominant,10.0,"(100,)",0.10360573791365169,0.004754794621271041,1,0.10836053253492273,13
relu,1.0,interaction,dominant,10.0,"(100,)",-0.2596575458098759,0.3520960810832142,1,0.09243853527333834,14
tanh,1.0,interaction,dominant,10.0,"(100,)",3.5223242803092223,-3.418706639181443,1,0.10361764112777916,0
tanh,1.0,interaction,dominant,10.0,"(100,)",3.1892689807434103,-3.1154931107498696,1,0.0737758699935408,1
tanh,1.0,interaction,dominant,10.0,"(100,)",3.5732759329762755,-3.4385855860219117,1,0.1346903469543641,2
tanh,1.0,interaction,dominant,10.0,"(100,)",3.3177660937840048,-3.180245454696407,1,0.13752063908759782,3
tanh,1.0,interaction,dominant,10.0,"(100,)",3.228563641331795,-3.1222899039454495,1,0.10627373738634549,4
tanh,1.0,interaction,dominant,10.0,"(100,)",3.4551863590592418,-3.332549813878531,1,0.12263654518071077,5
tanh,1.0,interaction,dominant,10.0,"(100,)",3.818280222832124,-3.709815199896136,1,0.10846502293598803,6
tanh,1.0,interaction,dominant,10.0,"(100,)",3.482233547074811,-3.377583793755851,1,0.1046497533189602,7
tanh,1.0,interaction,dominant,10.0,"(100,)",3.3308144664127326,-3.245425614493316,1,0.0853888519194167,8
tanh,1.0,interaction,dominant,10.0,"(100,)",3.708920229608678,-3.606851464415942,1,0.102068765192736,9
tanh,1.0,interaction,dominant,10.0,"(100,)",3.147772093616563,-3.0203681426522095,1,0.12740395096435342,10
tanh,1.0,interaction,dominant,10.0,"(100,)",3.2770764087846342,-3.1828785382462312,1,0.09419787053840312,11
tanh,1.0,interaction,dominant,10.0,"(100,)",3.52757369694266,-3.441993149378786,1,0.0855805475638739,12
tanh,1.0,interaction,dominant,10.0,"(100,)",3.8079484122099627,-3.7476474955299297,1,0.0603009166800329,13
tanh,1.0,interaction,dominant,10.0,"(100,)",3.882257370646137,-3.824404299315999,1,0.05785307133013817,14
identity,1.0,interaction,dominant,10.0,"(100,)",-0.0023314502908119428,0.0797410857327856,1,0.07740963544197366,0
identity,1.0,interaction,dominant,10.0,"(100,)",-0.004952653522109052,0.10275449930543956,1,0.09780184578333051,1
identity,1.0,interaction,dominant,10.0,"(100,)",0.0010095966143810475,0.05514385789221832,1,0.056153454506599365,2
identity,1.0,interaction,dominant,10.0,"(100,)",0.00198312900802311,0.06421016705091509,1,0.0661932960589382,3
identity,1.0,interaction,dominant,10.0,"(100,)",6.203370416557608e-05,0.05158630119825325,1,0.051648334902418824,4
identity,1.0,interaction,dominant,10.0,"(100,)",0.000933261790523443,0.11534376870064889,1,0.11627703049117233,5
identity,1.0,interaction,dominant,10.0,"(100,)",-0.00015426390860939776,0.06407740963384156,1,0.06392314572523217,6
identity,1.0,interaction,dominant,10.0,"(100,)",0.017785092192385554,0.03649269787269982,1,0.054277790065085374,7
identity,1.0,interaction,dominant,10.0,"(100,)",0.0008526431814035451,0.0841617003526437,1,0.08501434353404724,8
identity,1.0,interaction,dominant,10.0,"(100,)",0.01196032633418187,0.12626250904190506,1,0.13822283537608693,9
identity,1.0,interaction,dominant,10.0,"(100,)",0.0044416604747621324,0.10979332358387217,1,0.1142349840586343,10
identity,1.0,interaction,dominant,10.0,"(100,)",0.003695506460805298,0.09835466631120282,1,0.10205017277200812,11
identity,1.0,interaction,dominant,10.0,"(100,)",-5.936562492714348e-05,0.10542202941966605,1,0.10536266379473891,12
identity,1.0,interaction,dominant,10.0,"(100,)",-0.00618642772596989,0.10420836248578991,1,0.09802193475982002,13
identity,1.0,interaction,dominant,10.0,"(100,)",-0.00023978372390054403,0.09781382797536198,1,0.09757404425146143,14
relu,1.0,interaction,dominant,10.0,"(32, 16)",0.020798863562028536,0.07946681557302482,1,0.10026567913505335,0
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.17288653725809588,0.28103369046930116,1,0.10814715321120527,1
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.06702144779826158,0.1419582249579947,1,0.07493677715973313,2
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.194144673379666,0.31205294026226327,1,0.11790826688259726,3
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.00932569437599473,0.07577491359712007,1,0.06644921922112534,4
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.14163379412845267,0.25015467780715883,1,0.10852088367870616,5
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.2406283807047711,0.34337240961295024,1,0.10274402890817913,6
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.05465583238849947,0.1317015796554939,1,0.07704574726699442,7
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.19118772127772854,0.26012478263504846,1,0.06893706135731992,8
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.22273492499497805,0.3369567996892573,1,0.11422187469427925,9
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.25208702039870423,0.3399700005776517,1,0.08788298017894747,10
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.17942191671647056,0.27099860862500547,1,0.0915766919085349,11
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.06227259763736814,0.1397804277018596,1,0.07750783006449147,12
relu,1.0,interaction,dominant,10.0,"(32, 16)",0.02418923002529827,0.08495135133049803,1,0.1091405813557963,13
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.28027569948715303,0.39434210333423936,1,0.11406640384708633,14
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.314131306947534,-6.2298908270798155,1,0.0842404798677181,0
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.375496336810338,-6.267463472309565,1,0.10803286450077243,1
tanh,1.0,interaction,dominant,10.0,"(32, 16)",5.903942063366905,-5.819581214850702,1,0.08436084851620329,2
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.0101515149016,-5.887192212508045,1,0.12295930239355513,3
tanh,1.0,interaction,dominant,10.0,"(32, 16)",7.03404058903927,-6.945315082437027,1,0.08872550660224254,4
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.049924341729907,-6.005396238772373,1,0.044528102957535065,5
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.139479144323907,-6.023558996494515,1,0.1159201478293923,6
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.490957922453043,-6.393134244036707,1,0.09782367841633521,7
tanh,1.0,interaction,dominant,10.0,"(32, 16)",7.235530936121916,-7.178910238868363,1,0.05662069725355223,8
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.573583411412227,-6.507004727489385,1,0.06657868392284183,9
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.093356783941715,-6.008388209147924,1,0.08496857479379083,10
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.32373416064473,-6.169012931877107,1,0.15472122876762295,11
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.139278871609485,-6.050122607582626,1,0.08915626402685939,12
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.524611368920279,-6.387951391264689,1,0.13665997765558968,13
tanh,1.0,interaction,dominant,10.0,"(32, 16)",6.436105277301412,-6.402224980287861,1,0.033880297013550664,14
identity,1.0,interaction,dominant,10.0,"(32, 16)",-0.0025768895527087388,0.13559657621531507,1,0.13301968666260633,0
identity,1.0,interaction,dominant,10.0,"(32, 16)",0.0006413978772655815,0.05526704234935187,1,0.05590844022661745,1
identity,1.0,interaction,dominant,10.0,"(32, 16)",-0.00039129154174166736,0.1048677924232676,1,0.10447650088152594,2
identity,1.0,interaction,dominant,10.0,"(32, 16)",0.012106762987384556,0.1267508538213853,1,0.13885761680876985,3
identity,1.0,interaction,dominant,10.0,"(32, 16)",0.028008552637916684,0.028666097331378926,1,0.05667464996929561,4
identity,1.0,interaction,dominant,10.0,"(32, 16)",-0.0014966864051433326,0.08186223950370886,1,0.08036555309856552,5
